Estado,Año,Codigo,Concepto,Aprobado,Devengado,Observaciones
Sonora,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,990000000,2300000000,x
Sonora,2022,EAR1,Ingresos Derivados de Financiamientos,0,2300000000,x
Sonora,2022,EATOTAL,TOTAL DE LOS INGRESOS,67931216958,76889428327,x
Tabasco,2022,EAA,Impuestos,2256402807,2547903675,x
Tabasco,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Tabasco,2022,EAC,Contribuciones de Mejoras,0,0,x
Tabasco,2022,EAD,Derechos,1121443957,1008636813,x
Tabasco,2022,EAE,Productos,149640442,189613283,x
Tabasco,2022,EAF,Aprovechamientos,372949266,372159938,x
Tabasco,2022,EAG,Ingresos por Ventas de Bienes y Servicios,0,409406847,x
Tabasco,2022,EAH,Participaciones,26726674743,27637571387,x
Tabasco,2022,EAH1,Fondo General de Participaciones,19244033026,20194298087,x
Tabasco,2022,EAH2,Fondo de Fomento Municipal,770227216,985665252,x
Tabasco,2022,EAH3,Fondo de Fiscalización y Recaudación,1926896560,1935394068,x
Tabasco,2022,EAH4,Fondo de Compensación,450626618,0,x
Tabasco,2022,EAH5,Fondo de Extracción de hidrocarburos,941424131,947527253,x
Tabasco,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,261569107,255048428,x
Tabasco,2022,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Tabasco,2022,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Tabasco,2022,EAH9,Gasolinas y Diésel,626147885,388282283,x
Tabasco,2022,EAH10,Fondo de Impuesto Sobre la Renta,2505750200,2901445271,x
Tabasco,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,29910745,x
Tabasco,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,425495802,490713563,x
Tabasco,2022,EAI1,Tenencia o Uso de Vehículos,0,0,x
Tabasco,2022,EAI2,Fondo de Compensación ISAN,47834923,47868456,x
Tabasco,2022,EAI3,Impuesto Sobre Automóviles Nuevos,163361364,185733003,x
Tabasco,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,8727525,11710911,x
Tabasco,2022,EAI5,Otros Incentivos Económicos,205571990,245401193,x
Tabasco,2022,EAJ,Transferencias,0,0,x
Tabasco,2022,EAK,Convenios,0,0,x
Tabasco,2022,EAK1,Otros Convenios y Subsidios,0,0,x
Tabasco,2022,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Tabasco,2022,EAL1,Participaciones en Ingresos Locales,0,0,x
Tabasco,2022,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Tabasco,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,31052607017,32656005506,x
Tabasco,2022,EAM,Aportaciones,17923490189,18639358130,x
Tabasco,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,8410431697,8934919305,x
Tabasco,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,3142176738,3182551676,x
Tabasco,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,2262652346,2307366768,x
Tabasco,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1792596361,1792374963,x
Tabasco,2022,EAM5,Fondo de Aportaciones Múltiples,973608683,1074531608,x
Tabasco,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,220227327,227244458,x
Tabasco,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,226811573,226811573,x
Tabasco,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,894985464,893557779,x
Tabasco,2022,EAN,Convenios,5535097540,7880374594,x
Tabasco,2022,EAN1,Convenios de Protección Social en Salud,2032599386,2419446104,x
Tabasco,2022,EAN2,Convenios de Descentralización,3139789404,4849532335,x
Tabasco,2022,EAN3,Convenios de Reasignación,362708750,611396155,x
Tabasco,2022,EAN4,Otros Convenios y Subsidios,0,0,x
Tabasco,2022,EAO,Fondos Distintos de Aportaciones ,1431250210,1634818840,x
Tabasco,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,1431250210,1634818840,x
Tabasco,2022,EAO2,Fondo Minero,0,0,x
Tabasco,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",12000000,13693308,x
Tabasco,2022,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Tabasco,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,24901837939,28168244872,x
Tabasco,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,3600676884,x
Tabasco,2022,EAR1,Ingresos Derivados de Financiamientos,0,3600676884,x
Tabasco,2022,EATOTAL,TOTAL DE LOS INGRESOS,55954444956,64424927262,x
Tamaulipas,2022,EAA,Impuestos,4918754850,5630159075,x
Tamaulipas,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Tamaulipas,2022,EAC,Contribuciones de Mejoras,0,0,x
Tamaulipas,2022,EAD,Derechos,3429845183,2967740859,x
Tamaulipas,2022,EAE,Productos,204783675,224298394,x
Tamaulipas,2022,EAF,Aprovechamientos,426120292,607805085,x
Tamaulipas,2022,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Tamaulipas,2022,EAH,Participaciones,26988545901,27529625268,x
Tamaulipas,2022,EAH1,Fondo General de Participaciones,20617282971,20761155862,x
Tamaulipas,2022,EAH2,Fondo de Fomento Municipal,1015517095,1045102431,x
Tamaulipas,2022,EAH3,Fondo de Fiscalización y Recaudación,1020275929,1138395637,x
Tamaulipas,2022,EAH4,Fondo de Compensación,0,0,x
Tamaulipas,2022,EAH5,Fondo de Extracción de hidrocarburos,216832927,192858367,x
Tamaulipas,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,421092744,510627129,x
Tamaulipas,2022,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Tamaulipas,2022,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Tamaulipas,2022,EAH9,Gasolinas y Diésel,973816418,1036585013,x
Tamaulipas,2022,EAH10,Fondo de Impuesto Sobre la Renta,2723727817,2798211951,x
Tamaulipas,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,46688878,x
Tamaulipas,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,903493691,992273239,x
Tamaulipas,2022,EAI1,Tenencia o Uso de Vehículos,0,910550,x
Tamaulipas,2022,EAI2,Fondo de Compensación ISAN,121350474,121350480,x
Tamaulipas,2022,EAI3,Impuesto Sobre Automóviles Nuevos,407282387,514298775,x
Tamaulipas,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,30927352,40693145,x
Tamaulipas,2022,EAI5,Otros Incentivos Económicos,343933478,315020289,x
Tamaulipas,2022,EAJ,Transferencias,0,0,x
Tamaulipas,2022,EAK,Convenios,0,0,x
Tamaulipas,2022,EAK1,Otros Convenios y Subsidios,0,0,x
Tamaulipas,2022,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Tamaulipas,2022,EAL1,Participaciones en Ingresos Locales,0,0,x
Tamaulipas,2022,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Tamaulipas,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,36871543592,37951901920,x
Tamaulipas,2022,EAM,Aportaciones,23895207950,25005593059,x
Tamaulipas,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,14174377049,14919127227,x
Tamaulipas,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,3693109973,3696004637,x
Tamaulipas,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,1291434706,1315377427,x
Tamaulipas,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,2630936766,2624065553,x
Tamaulipas,2022,EAM5,Fondo de Aportaciones Múltiples,335257586,670085109,x
Tamaulipas,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,290770051,293083579,x
Tamaulipas,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,237900000,237232730,x
Tamaulipas,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,1241421819,1250616797,x
Tamaulipas,2022,EAN,Convenios,2660062812,5341148146,x
Tamaulipas,2022,EAN1,Convenios de Protección Social en Salud,0,1455338936,x
Tamaulipas,2022,EAN2,Convenios de Descentralización,0,0,x
Tamaulipas,2022,EAN3,Convenios de Reasignación,55435437,184510307,x
Tamaulipas,2022,EAN4,Otros Convenios y Subsidios,2604627375,3701298903,x
Tamaulipas,2022,EAO,Fondos Distintos de Aportaciones ,1663100000,1697929093,x
Tamaulipas,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,1663100000,1697929093,x
Tamaulipas,2022,EAO2,Fondo Minero,0,0,x
Tamaulipas,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Tamaulipas,2022,EAQ,Otras Transferencias Federales Etiquetadas,0,16229210,x
Tamaulipas,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,28218370762,32060899508,x
Tamaulipas,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,1863000000,x
Tamaulipas,2022,EAR1,Ingresos Derivados de Financiamientos,0,1863000000,x
Tamaulipas,2022,EATOTAL,TOTAL DE LOS INGRESOS,65089914354,71875801428,x
Tlaxcala,2022,EAA,Impuestos,621314852,746947528.5,x
Tlaxcala,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Tlaxcala,2022,EAC,Contribuciones de Mejoras,0,0,x
Tlaxcala,2022,EAD,Derechos,489312600,526855506.1,x
Tlaxcala,2022,EAE,Productos,87887901,181857531.7,x
Tlaxcala,2022,EAF,Aprovechamientos,813589,16593636,x
Tlaxcala,2022,EAG,Ingresos por Ventas de Bienes y Servicios,142776642,124194639.9,x
Tlaxcala,2022,EAH,Participaciones,9728787467,9531912968,x
Tlaxcala,2022,EAH1,Fondo General de Participaciones,7454725235,7269682581,x
Tlaxcala,2022,EAH2,Fondo de Fomento Municipal,486898255,504840687,x
Tlaxcala,2022,EAH3,Fondo de Fiscalización y Recaudación,333733442,342050813,x
Tlaxcala,2022,EAH4,Fondo de Compensación,467403444,427018533,x
Tlaxcala,2022,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Tlaxcala,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,62714949,72508365,x
Tlaxcala,2022,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Tlaxcala,2022,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Tlaxcala,2022,EAH9,Gasolinas y Diésel,200314748,173685371,x
Tlaxcala,2022,EAH10,Fondo de Impuesto Sobre la Renta,722997394,726316363,x
Tlaxcala,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,15810255,x
Tlaxcala,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,125301546,143933574,x
Tlaxcala,2022,EAI1,Tenencia o Uso de Vehículos,0,0,x
Tlaxcala,2022,EAI2,Fondo de Compensación ISAN,10828306,10828308,x
Tlaxcala,2022,EAI3,Impuesto Sobre Automóviles Nuevos,0,0,x
Tlaxcala,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,4109842,5684679,x
Tlaxcala,2022,EAI5,Otros Incentivos Económicos,110363398,127420587,x
Tlaxcala,2022,EAJ,Transferencias,0,0,x
Tlaxcala,2022,EAK,Convenios,0,10254708.75,x
Tlaxcala,2022,EAK1,Otros Convenios y Subsidios,0,10254708.75,x
Tlaxcala,2022,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Tlaxcala,2022,EAL1,Participaciones en Ingresos Locales,0,0,x
Tlaxcala,2022,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Tlaxcala,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,11196194597,11282550093,x
Tlaxcala,2022,EAM,Aportaciones,11424224644,11556731198,x
Tlaxcala,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,6063054014,6063054014,x
Tlaxcala,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,2035853209,2070572506,x
Tlaxcala,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,1024758548,961607828.5,x
Tlaxcala,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1003369454,1003659912,x
Tlaxcala,2022,EAM5,Fondo de Aportaciones Múltiples,340381177,434316726.7,x
Tlaxcala,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,100229621,103870422.6,x
Tlaxcala,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,163311590,176195053.3,x
Tlaxcala,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,693267031,743454734.9,x
Tlaxcala,2022,EAN,Convenios,0,2760554626,x
Tlaxcala,2022,EAN1,Convenios de Protección Social en Salud,0,1116889505,x
Tlaxcala,2022,EAN2,Convenios de Descentralización,0,1541001603,x
Tlaxcala,2022,EAN3,Convenios de Reasignación,0,0,x
Tlaxcala,2022,EAN4,Otros Convenios y Subsidios,0,102663518.2,x
Tlaxcala,2022,EAO,Fondos Distintos de Aportaciones ,0,0,x
Tlaxcala,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Tlaxcala,2022,EAO2,Fondo Minero,0,0,x
Tlaxcala,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Tlaxcala,2022,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Tlaxcala,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,11424224644,14317285825,x
Tlaxcala,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,0,x
Tlaxcala,2022,EAR1,Ingresos Derivados de Financiamientos,0,0,x
Tlaxcala,2022,EATOTAL,TOTAL DE LOS INGRESOS,22620419241,25599835918,x
Veracruz,2022,EAA,Impuestos,5077053580,5813654860,x
Veracruz,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Veracruz,2022,EAC,Contribuciones de Mejoras,0,0,x
Veracruz,2022,EAD,Derechos,3191543564,3562499739,x
Veracruz,2022,EAE,Productos,222984884,650694688,x
Veracruz,2022,EAF,Aprovechamientos,193615990,400010498,x
Veracruz,2022,EAG,Ingresos por Ventas de Bienes y Servicios,2537536153,3146143887,x
Veracruz,2022,EAH,Participaciones,54101459471,58166186064,x
Veracruz,2022,EAH1,Fondo General de Participaciones,44109703779,47071539977,x
Veracruz,2022,EAH2,Fondo de Fomento Municipal,1598832899,2044359285,x
Veracruz,2022,EAH3,Fondo de Fiscalización y Recaudación,1726699708,1821002824,x
Veracruz,2022,EAH4,Fondo de Compensación,331215782,33123374,x
Veracruz,2022,EAH5,Fondo de Extracción de hidrocarburos,202770463,242092448,x
Veracruz,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,552168726,662127366,x
Veracruz,2022,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Veracruz,2022,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Veracruz,2022,EAH9,Gasolinas y Diésel,1124652347,1084242844,x
Veracruz,2022,EAH10,Fondo de Impuesto Sobre la Renta,4455415767,5107691248,x
Veracruz,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,100006698,x
Veracruz,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,750348281,2666936267,x
Veracruz,2022,EAI1,Tenencia o Uso de Vehículos,0,0,x
Veracruz,2022,EAI2,Fondo de Compensación ISAN,107792988,112471032,x
Veracruz,2022,EAI3,Impuesto Sobre Automóviles Nuevos,353238375,494695765,x
Veracruz,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,61760881,55096051,x
Veracruz,2022,EAI5,Otros Incentivos Económicos,227556037,2004673419,x
Veracruz,2022,EAJ,Transferencias,0,0,x
Veracruz,2022,EAK,Convenios,0,0,x
Veracruz,2022,EAK1,Otros Convenios y Subsidios,0,0,x
Veracruz,2022,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Veracruz,2022,EAL1,Participaciones en Ingresos Locales,0,0,x
Veracruz,2022,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Veracruz,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,66074541923,74406126003,x
Veracruz,2022,EAM,Aportaciones,60530786203,62470409938,x
Veracruz,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,31120004912,32574774450,x
Veracruz,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,7534063770,8058858563,x
Veracruz,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,9931094145,9476549726,x
Veracruz,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,5621051841,6020890547,x
Veracruz,2022,EAM5,Fondo de Aportaciones Múltiples,2147402798,1815016350,x
Veracruz,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,477984007,510633160,x
Veracruz,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,268764417,274549811,x
Veracruz,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,3430420313,3739137331,x
Veracruz,2022,EAN,Convenios,9157871043,11191380695,x
Veracruz,2022,EAN1,Convenios de Protección Social en Salud,7003217180,0,x
Veracruz,2022,EAN2,Convenios de Descentralización,0,11130596695,x
Veracruz,2022,EAN3,Convenios de Reasignación,0,0,x
Veracruz,2022,EAN4,Otros Convenios y Subsidios,2154653863,60784000,x
Veracruz,2022,EAO,Fondos Distintos de Aportaciones ,0,2640737738,x
Veracruz,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,2640737738,x
Veracruz,2022,EAO2,Fondo Minero,0,0,x
Veracruz,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Veracruz,2022,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Veracruz,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,69688657246,76302528371,x
Veracruz,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,2901303936,x
Veracruz,2022,EAR1,Ingresos Derivados de Financiamientos,0,2901303936,x
Veracruz,2022,EATOTAL,TOTAL DE LOS INGRESOS,1.35763E+11,1.5361E+11,x
Yucatan,2022,EAA,Impuestos,2785616196,3200298347,x
Yucatan,2022,EAB,Cuotas y Aportaciones de Seguridad Social,1375950420,0,x
Yucatan,2022,EAC,Contribuciones de Mejoras,0,0,x
Yucatan,2022,EAD,Derechos,1722038175,2303919986,x
Yucatan,2022,EAE,Productos,323996640,711182381.6,x
Yucatan,2022,EAF,Aprovechamientos,279105662,235313232.7,x
Yucatan,2022,EAG,Ingresos por Ventas de Bienes y Servicios,2026363842,0,x
Yucatan,2022,EAH,Participaciones,16666225737,17931357380,x
Yucatan,2022,EAH1,Fondo General de Participaciones,12306916907,13196602373,x
Yucatan,2022,EAH2,Fondo de Fomento Municipal,1018542485,1063695027,x
Yucatan,2022,EAH3,Fondo de Fiscalización y Recaudación,1166883309,1232660878,x
Yucatan,2022,EAH4,Fondo de Compensación,0,0,x
Yucatan,2022,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Yucatan,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,255240801,509704744,x
Yucatan,2022,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Yucatan,2022,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Yucatan,2022,EAH9,Gasolinas y Diésel,506576060,549475231,x
Yucatan,2022,EAH10,Fondo de Impuesto Sobre la Renta,1412066175,1349720527,x
Yucatan,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,29498600,x
Yucatan,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,621373394,1222726489,x
Yucatan,2022,EAI1,Tenencia o Uso de Vehículos,1,0,x
Yucatan,2022,EAI2,Fondo de Compensación ISAN,39489551,39489552,x
Yucatan,2022,EAI3,Impuesto Sobre Automóviles Nuevos,157583773,273989698,x
Yucatan,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,12969988,15076715,x
Yucatan,2022,EAI5,Otros Incentivos Económicos,411330081,894170524.5,x
Yucatan,2022,EAJ,Transferencias,0,0,x
Yucatan,2022,EAK,Convenios,0,0,x
Yucatan,2022,EAK1,Otros Convenios y Subsidios,0,0,x
Yucatan,2022,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Yucatan,2022,EAL1,Participaciones en Ingresos Locales,0,0,x
Yucatan,2022,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Yucatan,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,25800670066,25604797817,x
Yucatan,2022,EAM,Aportaciones,15061319925,15805978887,x
Yucatan,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,6862681545,7308267227,x
Yucatan,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,2461042376,2478711223,x
Yucatan,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,1997539012,2268492252,x
Yucatan,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1738751058,1739128483,x
Yucatan,2022,EAM5,Fondo de Aportaciones Múltiples,659376951,654000778.1,x
Yucatan,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,206861888,213725971.1,x
Yucatan,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,177684703,177507020,x
