Estado,Año,Código,Concepto,Aprobado,Devengado, 
Puebla,2020,EAN2,Convenios de Descentralización,0.00,0.00,
Puebla,2020,EAN3,Convenios de Reasignación,0.00,0.00,
Puebla,2020,EAN4,Otros Convenios y Subsidios,5709930041.00,11075226384.31,
Puebla,2020,EAO,Fondos Distintos de Aportaciones ,76337428.00,34950964.45,
Puebla,2020,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,76337428.00,34950964.45,
Puebla,2020,EAO2,Fondo Minero,0.00,0.00,
Puebla,2020,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Puebla,2020,EAQ,Otras Transferencias Federales Etiquetadas,0.00,22356523.91,
Puebla,2020,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,45504853090.00,47558616647.03,
Puebla,2020,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,0.00,
Puebla,2020,EAR1,Ingresos Derivados de Financiamientos,0.00,0.00,
Puebla,2020,EATOTAL,TOTAL DE LOS INGRESOS,95016493177.00,96792571017.91,
Queretaro,2020,EAA,Impuestos,2931917170.00,2747999288.00,
Queretaro,2020,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Queretaro,2020,EAC,Contribuciones de Mejoras,0.00,0.00,
Queretaro,2020,EAD,Derechos,1553584293.00,1279979064.00,
Queretaro,2020,EAE,Productos,442956296.00,388276128.00,
Queretaro,2020,EAF,Aprovechamientos,175403837.00,173164816.00,
Queretaro,2020,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Queretaro,2020,EAH,Participaciones,15143246287.00,15272957067.00,
Queretaro,2020,EAH1,Fondo General de Participaciones,11271388649.00,10171105633.00,
Queretaro,2020,EAH2,Fondo de Fomento Municipal,693060819.00,650318963.00,
Queretaro,2020,EAH3,Fondo de Fiscalización y Recaudación,725013452.00,646084952.00,
Queretaro,2020,EAH4,Fondo de Compensación,0.00,0.00,
Queretaro,2020,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Queretaro,2020,EAH6,Impuesto Especial Sobre Producción y Servicios,382464495.00,318241528.00,
Queretaro,2020,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Queretaro,2020,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Queretaro,2020,EAH9,Gasolinas y Diésel,549724236.00,357103632.00,
Queretaro,2020,EAH10,Fondo de Impuesto Sobre la Renta,1521594636.00,1874494879.00,
Queretaro,2020,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,1255607480.00,
Queretaro,2020,EAI,Incentivos Derivados de la Colaboración Fiscal,1470208711.00,1738650911.00,
Queretaro,2020,EAI1,Tenencia o Uso de Vehículos,0.00,41117.00,
Queretaro,2020,EAI2,Fondo de Compensación ISAN,38947913.00,38947908.00,
Queretaro,2020,EAI3,Impuesto Sobre Automóviles Nuevos,202989017.00,211445098.00,
Queretaro,2020,EAI4,Fondo de Compensación de Repecos-Intermedios,34430400.00,37281675.00,
Queretaro,2020,EAI5,Otros Incentivos Económicos,1193841381.00,1450935113.00,
Queretaro,2020,EAJ,Transferencias,0.00,0.00,
Queretaro,2020,EAK,Convenios,0.00,0.00,
Queretaro,2020,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Queretaro,2020,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Queretaro,2020,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Queretaro,2020,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Queretaro,2020,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,21717316594.00,21601027274.00,
Queretaro,2020,EAM,Aportaciones,12070009689.00,12643507566.00,
Queretaro,2020,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,6648768206.00,7015890425.00,
Queretaro,2020,EAM2,Fondo de Aportaciones para los servicios de Salud,1987041720.00,2002218361.00,
Queretaro,2020,EAM3,Fondo de Aportaciones para la infraestructura Social,840600000.00,883023156.00,
Queretaro,2020,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1439100000.00,1442371533.00,
Queretaro,2020,EAM5,Fondo de Aportaciones Múltiples,351002092.00,477929655.00,
Queretaro,2020,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,48097671.00,57877590.00,
Queretaro,2020,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,183300000.00,192347024.00,
Queretaro,2020,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,572100000.00,571849822.00,
Queretaro,2020,EAN,Convenios,3279448223.00,3474327501.00,
Queretaro,2020,EAN1,Convenios de Protección Social en Salud,0.00,0.00,
Queretaro,2020,EAN2,Convenios de Descentralización,0.00,0.00,
Queretaro,2020,EAN3,Convenios de Reasignación,0.00,0.00,
Queretaro,2020,EAN4,Otros Convenios y Subsidios,3279448223.00,3474327501.00,
Queretaro,2020,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,
Queretaro,2020,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Queretaro,2020,EAO2,Fondo Minero,0.00,0.00,
Queretaro,2020,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Queretaro,2020,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Queretaro,2020,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,15349457912.00,16117835067.00,
Queretaro,2020,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,0.00,
Queretaro,2020,EAR1,Ingresos Derivados de Financiamientos,0.00,0.00,
Queretaro,2020,EATOTAL,TOTAL DE LOS INGRESOS,37066774506.00,37718862341.00,
Quintana Roo,2020,EAA,Impuestos,4932312657.00,2901028924.75,
Quintana Roo,2020,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Quintana Roo,2020,EAC,Contribuciones de Mejoras,0.00,0.00,
Quintana Roo,2020,EAD,Derechos,1967448810.00,1318991479.36,
Quintana Roo,2020,EAE,Productos,144898523.00,78349507.99,
Quintana Roo,2020,EAF,Aprovechamientos,1095034069.00,295625880.83,
Quintana Roo,2020,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Quintana Roo,2020,EAH,Participaciones,11517556704.00,11563124196.00,
Quintana Roo,2020,EAH1,Fondo General de Participaciones,8726165547.00,7788438606.00,
Quintana Roo,2020,EAH2,Fondo de Fomento Municipal,475205218.00,455617195.00,
Quintana Roo,2020,EAH3,Fondo de Fiscalización y Recaudación,743270050.00,544135929.00,
Quintana Roo,2020,EAH4,Fondo de Compensación,0.00,0.00,
Quintana Roo,2020,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Quintana Roo,2020,EAH6,Impuesto Especial Sobre Producción y Servicios,385135545.00,311316961.00,
Quintana Roo,2020,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Quintana Roo,2020,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Quintana Roo,2020,EAH9,Gasolinas y Diésel,369677039.00,309249884.00,
Quintana Roo,2020,EAH10,Fondo de Impuesto Sobre la Renta,818103305.00,1062875020.00,
Quintana Roo,2020,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,1091490601.00,
Quintana Roo,2020,EAI,Incentivos Derivados de la Colaboración Fiscal,1890112400.00,935610125.48,
Quintana Roo,2020,EAI1,Tenencia o Uso de Vehículos,670185.00,261251.00,
Quintana Roo,2020,EAI2,Fondo de Compensación ISAN,58577532.00,58577532.00,
Quintana Roo,2020,EAI3,Impuesto Sobre Automóviles Nuevos,239327706.00,115404591.00,
Quintana Roo,2020,EAI4,Fondo de Compensación de Repecos-Intermedios,37822964.00,36700405.00,
Quintana Roo,2020,EAI5,Otros Incentivos Económicos,1553714013.00,724666346.48,
Quintana Roo,2020,EAJ,Transferencias,0.00,0.00,
Quintana Roo,2020,EAK,Convenios,0.00,0.00,
Quintana Roo,2020,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Quintana Roo,2020,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Quintana Roo,2020,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Quintana Roo,2020,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Quintana Roo,2020,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,21547363163.00,17092730114.41,
Quintana Roo,2020,EAM,Aportaciones,11354497911.00,11303786280.41,
Quintana Roo,2020,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,5863543459.00,6049969376.28,
Quintana Roo,2020,EAM2,Fondo de Aportaciones para los servicios de Salud,1846934844.00,1863626406.60,
Quintana Roo,2020,EAM3,Fondo de Aportaciones para la infraestructura Social,930706932.00,913426296.00,
Quintana Roo,2020,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1188982182.00,1195304409.00,
Quintana Roo,2020,EAM5,Fondo de Aportaciones Múltiples,738433252.00,501178614.00,
Quintana Roo,2020,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,158457383.00,161924741.95,
Quintana Roo,2020,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,191286668.00,179002022.93,
Quintana Roo,2020,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,436153191.00,439354413.65,
Quintana Roo,2020,EAN,Convenios,2291180931.00,3093586657.86,
Quintana Roo,2020,EAN1,Convenios de Protección Social en Salud,0.00,0.00,
Quintana Roo,2020,EAN2,Convenios de Descentralización,0.00,0.00,
Quintana Roo,2020,EAN3,Convenios de Reasignación,0.00,0.00,
Quintana Roo,2020,EAN4,Otros Convenios y Subsidios,2291180931.00,3093586657.86,
Quintana Roo,2020,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,
Quintana Roo,2020,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Quintana Roo,2020,EAO2,Fondo Minero,0.00,0.00,
Quintana Roo,2020,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Quintana Roo,2020,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Quintana Roo,2020,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,13645678842.00,14397372938.27,
Quintana Roo,2020,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,21328253804.28,
Quintana Roo,2020,EAR1,Ingresos Derivados de Financiamientos,0.00,21328253804.28,
Quintana Roo,2020,EATOTAL,TOTAL DE LOS INGRESOS,35193042005.00,52818356856.96,
San Luis Potosi,2020,EAA,Impuestos,2026644506.00,1851213603.00,
San Luis Potosi,2020,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
San Luis Potosi,2020,EAC,Contribuciones de Mejoras,0.00,0.00,
San Luis Potosi,2020,EAD,Derechos,1526214723.00,1260619497.86,
San Luis Potosi,2020,EAE,Productos,1456561969.00,987465325.04,
San Luis Potosi,2020,EAF,Aprovechamientos,40814193.00,23948330.26,
San Luis Potosi,2020,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
San Luis Potosi,2020,EAH,Participaciones,19201641513.00,19030460620.00,
San Luis Potosi,2020,EAH1,Fondo General de Participaciones,14105958074.00,12309426444.00,
San Luis Potosi,2020,EAH2,Fondo de Fomento Municipal,860870688.00,780055569.00,
San Luis Potosi,2020,EAH3,Fondo de Fiscalización y Recaudación,915601199.00,857317593.00,
San Luis Potosi,2020,EAH4,Fondo de Compensación,0.00,0.00,
San Luis Potosi,2020,EAH5,Fondo de Extracción de hidrocarburos,308710.00,152181.00,
San Luis Potosi,2020,EAH6,Impuesto Especial Sobre Producción y Servicios,312391022.00,237778264.00,
San Luis Potosi,2020,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
San Luis Potosi,2020,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
San Luis Potosi,2020,EAH9,Gasolinas y Diésel,529558142.00,364757513.00,
San Luis Potosi,2020,EAH10,Fondo de Impuesto Sobre la Renta,2476953678.00,2882596793.00,
San Luis Potosi,2020,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,1598376263.00,
San Luis Potosi,2020,EAI,Incentivos Derivados de la Colaboración Fiscal,274701693.00,269083444.00,
San Luis Potosi,2020,EAI1,Tenencia o Uso de Vehículos,0.00,1315.00,
San Luis Potosi,2020,EAI2,Fondo de Compensación ISAN,0.00,0.00,
San Luis Potosi,2020,EAI3,Impuesto Sobre Automóviles Nuevos,220135012.00,219300051.00,
San Luis Potosi,2020,EAI4,Fondo de Compensación de Repecos-Intermedios,54566681.00,49782078.00,
San Luis Potosi,2020,EAI5,Otros Incentivos Económicos,0.00,0.00,
San Luis Potosi,2020,EAJ,Transferencias,0.00,0.00,
San Luis Potosi,2020,EAK,Convenios,523156794.00,359780498.16,
San Luis Potosi,2020,EAK1,Otros Convenios y Subsidios,523156794.00,359780498.16,
San Luis Potosi,2020,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
San Luis Potosi,2020,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
San Luis Potosi,2020,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
San Luis Potosi,2020,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,25049735391.00,23782571318.32,
San Luis Potosi,2020,EAM,Aportaciones,20333093117.00,20623602399.63,
San Luis Potosi,2020,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,11810884689.00,12110776001.75,
San Luis Potosi,2020,EAM2,Fondo de Aportaciones para los servicios de Salud,2073539661.00,2093922858.92,
San Luis Potosi,2020,EAM3,Fondo de Aportaciones para la infraestructura Social,2484912145.00,2494601650.00,
San Luis Potosi,2020,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1934172331.00,1935864600.00,
San Luis Potosi,2020,EAM5,Fondo de Aportaciones Múltiples,769330408.00,677211989.00,
San Luis Potosi,2020,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,172879465.00,176465216.18,
San Luis Potosi,2020,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,183859201.00,193751864.00,
San Luis Potosi,2020,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,903515217.00,941008219.78,
San Luis Potosi,2020,EAN,Convenios,4845264665.00,4526207199.23,
San Luis Potosi,2020,EAN1,Convenios de Protección Social en Salud,1370095042.00,1306338799.98,
San Luis Potosi,2020,EAN2,Convenios de Descentralización,2094628105.00,2818323692.86,
San Luis Potosi,2020,EAN3,Convenios de Reasignación,0.00,0.00,
San Luis Potosi,2020,EAN4,Otros Convenios y Subsidios,1380541518.00,401544706.39,
San Luis Potosi,2020,EAO,Fondos Distintos de Aportaciones ,0.00,33582454.00,
San Luis Potosi,2020,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,33582454.00,
San Luis Potosi,2020,EAO2,Fondo Minero,0.00,0.00,
San Luis Potosi,2020,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
San Luis Potosi,2020,EAQ,Otras Transferencias Federales Etiquetadas,0.00,701071340.28,
San Luis Potosi,2020,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,25178357782.00,25884463393.14,
San Luis Potosi,2020,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,0.00,
San Luis Potosi,2020,EAR1,Ingresos Derivados de Financiamientos,0.00,0.00,
San Luis Potosi,2020,EATOTAL,TOTAL DE LOS INGRESOS,50228093173.00,49667034711.46,
Sinaloa,2020,EAA,Impuestos,2498379681.00,2492615014.00,
Sinaloa,2020,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Sinaloa,2020,EAC,Contribuciones de Mejoras,0.00,0.00,
Sinaloa,2020,EAD,Derechos,3917693472.00,3370270494.00,
Sinaloa,2020,EAE,Productos,92816817.00,57256423.00,
Sinaloa,2020,EAF,Aprovechamientos,25321061.00,92634060.00,
Sinaloa,2020,EAG,Ingresos por Ventas de Bienes y Servicios,136849049.10,125311746.00,
Sinaloa,2020,EAH,Participaciones,19824309577.00,21821031422.00,
Sinaloa,2020,EAH1,Fondo General de Participaciones,15404098427.00,14684152991.00,
Sinaloa,2020,EAH2,Fondo de Fomento Municipal,732302162.00,634502115.00,
Sinaloa,2020,EAH3,Fondo de Fiscalización y Recaudación,1716067516.00,2091050976.00,
Sinaloa,2020,EAH4,Fondo de Compensación,0.00,0.00,
Sinaloa,2020,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Sinaloa,2020,EAH6,Impuesto Especial Sobre Producción y Servicios,358539718.00,331624392.00,
Sinaloa,2020,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Sinaloa,2020,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Sinaloa,2020,EAH9,Gasolinas y Diésel,795838054.00,569125826.00,
Sinaloa,2020,EAH10,Fondo de Impuesto Sobre la Renta,817463700.00,1376212575.00,
Sinaloa,2020,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,2134362547.00,
Sinaloa,2020,EAI,Incentivos Derivados de la Colaboración Fiscal,1553850003.00,931425013.00,
Sinaloa,2020,EAI1,Tenencia o Uso de Vehículos,0.00,23210.00,
Sinaloa,2020,EAI2,Fondo de Compensación ISAN,74495634.00,74495640.00,
Sinaloa,2020,EAI3,Impuesto Sobre Automóviles Nuevos,397757145.00,335322412.00,
Sinaloa,2020,EAI4,Fondo de Compensación de Repecos-Intermedios,79926823.00,78304838.00,
Sinaloa,2020,EAI5,Otros Incentivos Económicos,1001670401.00,443278913.00,
Sinaloa,2020,EAJ,Transferencias,0.00,0.00,
Sinaloa,2020,EAK,Convenios,0.00,0.00,
Sinaloa,2020,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Sinaloa,2020,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Sinaloa,2020,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Sinaloa,2020,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Sinaloa,2020,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,28049219660.10,28890544172.00,
Sinaloa,2020,EAM,Aportaciones,19543590954.00,19897292409.00,
Sinaloa,2020,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,10837661587.00,11364685200.00,
Sinaloa,2020,EAM2,Fondo de Aportaciones para los servicios de Salud,2873676163.00,2876455261.00,
Sinaloa,2020,EAM3,Fondo de Aportaciones para la infraestructura Social,1158884973.00,1098537995.00,
Sinaloa,2020,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,2094206637.00,2095942599.00,
Sinaloa,2020,EAM5,Fondo de Aportaciones Múltiples,851081015.00,730978395.00,
Sinaloa,2020,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,215893948.00,353374330.00,
Sinaloa,2020,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,346548301.00,208977965.00,
Sinaloa,2020,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,1165638330.00,1168340664.00,
Sinaloa,2020,EAN,Convenios,2416537682.00,3823918351.00,
Sinaloa,2020,EAN1,Convenios de Protección Social en Salud,0.00,574164888.00,
Sinaloa,2020,EAN2,Convenios de Descentralización,0.00,0.00,
Sinaloa,2020,EAN3,Convenios de Reasignación,0.00,0.00,
Sinaloa,2020,EAN4,Otros Convenios y Subsidios,2416537682.00,3249753463.00,
Sinaloa,2020,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,
Sinaloa,2020,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Sinaloa,2020,EAO2,Fondo Minero,0.00,0.00,
Sinaloa,2020,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",5537397974.00,5943536362.00,
Sinaloa,2020,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Sinaloa,2020,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,27497526610.00,29664747122.00,
Sinaloa,2020,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,0.00,
Sinaloa,2020,EAR1,Ingresos Derivados de Financiamientos,0.00,0.00,
Sinaloa,2020,EATOTAL,TOTAL DE LOS INGRESOS,55546746270.10,58555291294.00,
Sonora,2020,EAA,Impuestos,4125692623.00,3641279983.36,
Sonora,2020,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Sonora,2020,EAC,Contribuciones de Mejoras,1.00,0.00,
Sonora,2020,EAD,Derechos,2657080951.00,1873270848.16,
Sonora,2020,EAE,Productos,57195096.00,47260022.28,
Sonora,2020,EAF,Aprovechamientos,175248563.00,1276247337.25,
Sonora,2020,EAG,Ingresos por Ventas de Bienes y Servicios,8209823.00,9068658.80,
Sonora,2020,EAH,Participaciones,23483371574.00,23119093049.46,
