Estado,Año,Concepto,Aprobado,Devengado
"Quintana Roo","2018","FIDEICOMISO DE PROMOCIÓN TURÍSTICA DEL MUNICIPIO DE OTHÓN P. BLANCO","20000000.00","11920.19"
"Quintana Roo","2018","FIDEICOMISO DE PROMOCIÓN TURÍSTICA DEL MUNICIPIO DE SOLIDARIDAD","96599115.00","839823.79"
"Quintana Roo","2018","FIDEICOMISO DE PROMOCIÓN TURÍSTICA DEL MUNICIPIO DE BENITO JUÁREZ","104240027.00","3378170.76"
"Quintana Roo","2018","SECRETARÍA EJECUTIVA DEL SISTEMA ANTICORRUPCIÓN DEL ESTADO DE QUINTANA ROO","0.00","6000000.00"
"Quintana Roo","2018","INSTITUTO PARA EL DESARROLLO Y FINANCIAMIENTO DEL ESTADO DE QUINTANA ROO","21997762.00","10640509.08"
"Quintana Roo","2018","MUNICIPIO DE COZUMEL","297720977.00","361994553.38"
"Quintana Roo","2018","MUNICIPIO DE FELIPE CARRILLO PUERTO","413992387.00","448148188.79"
"Quintana Roo","2018","MUNICIPIO DE ISLA MUJERES","148853146.00","187521289.33"
"Quintana Roo","2018","MUNICIPIO DE OTHÓN P. BLANCO","607446981.00","667086964.96"
"Quintana Roo","2018","MUNICIPIO DE BENITO JUAREZ","1297167666.00","1469639694.81"
"Quintana Roo","2018","MUNICIPIO DE JOSÉ MARÍA MORELOS","243567692.00","275197486.22"
"Quintana Roo","2018","MUNICIPIO DE LÁZARO CÁRDENAS","192638836.00","221593779.07"
"Quintana Roo","2018","MUNICIPIO DE SOLIDARIDAD","482112821.00","626818991.28"
"Quintana Roo","2018","MUNICIPIO DE TULUM","197474956.00","235717297.11"
"Quintana Roo","2018","MUNICIPIO DE BACALAR","184499155.00","232269432.19"
"Quintana Roo","2018","MUNICIPIO DE PUERTO MORELOS","137414179.00","173076682.00"
"Quintana Roo","2018","DEUDA PÚBLICA","3106168334.00","3563265023.41"
"Quintana Roo","2018","TOTAL DEL GASTO","28415664155.00","33904126850.66"
"San Luis Potosí","2022","DESPACHO DEL EJECUTIVO","95307508.00","69005993.00"
"San Luis Potosí","2022","SECRETARÍA GENERAL DE GOBIERNO","465675851.00","529067103.00"
"San Luis Potosí","2022","SECRETARÍA DE FINANZAS","669718244.00","1011209859.00"
"San Luis Potosí","2022","SECRETARÍA DE DESARROLLO SOCIAL Y REGIONAL","627844696.00","678584014.00"
"San Luis Potosí","2022","SECRETARÍA DE DESARROLLO URBANO, VIVIENDA Y OBRAS PÚBLICAS","1035685204.00","2934530542.00"
"San Luis Potosí","2022","SECRETARÍA DE DESARROLLO ECONÓMICO","160761437.00","103222359.00"
"San Luis Potosí","2022","SECRETARÍA DE DESARROLLO AGROPECUARIO Y RECURSOS HIDRÁULICOS","407577131.00","290819304.00"
"San Luis Potosí","2022","SECRETARÍA DE ECOLOGÍA Y GESTIÓN AMBIENTAL","55452718.00","63202541.00"
"San Luis Potosí","2022","SISTEMA EDUCATIVO ESTATAL REGULAR","2339655142.00","2701100757.00"
"San Luis Potosí","2022","OFICIALÍA MAYOR","875615206.00","1185497492.00"
"San Luis Potosí","2022","CONTRALORÍA GENERAL DEL ESTADO","114763194.00","116898289.00"
"San Luis Potosí","2022","SECRETARÍA DE EDUCACIÓN","13754128319.00","14965767487.00"
"San Luis Potosí","2022","COORDINACIÓN GENERAL DE LA DEFENSORÍA  PÚBLICA DEL ESTADO","160647493.00","186225041.00"
"San Luis Potosí","2022","SECRETARIADO EJECUTIVO DEL CONSEJO ESTATAL DE SEGURIDAD PÚBLICA DEL ESTADO","578299472.00","466174757.00"
"San Luis Potosí","2022","SECRETARÍA TÉCNICA DEL GABINETE","14166686.00","8159520.00"
"San Luis Potosí","2022","COORDINACIÓN GENERAL DE COMUNICACIÓN SOCIAL","77944553.00","77940289.00"
"San Luis Potosí","2022","SECRETARÍA DE COMUNICACIONES Y TRANSPORTES","255790218.00","183274409.00"
"San Luis Potosí","2022","SECRETARÍA DEL TRABAJO Y PREVISIÓN SOCIAL","214787756.00","226215366.00"
"San Luis Potosí","2022","SECRETARÍA DE TURISMO","67954308.00","82200677.00"
"San Luis Potosí","2022","SECRETARÍA DE CULTURA","375921755.00","449131788.00"
"San Luis Potosí","2022","SECRETARÍA DE SEGURIDAD PÚBLICA","2545185183.00","2721352273.00"
"San Luis Potosí","2022","CONSEJERÍA JURÍDICA","7436513.00","5999189.00"
"San Luis Potosí","2022","UNIDAD DE SISTEMAS DE INFORMÁTICA DEL PODER EJECUTIVO DE SAN LUIS POTOSÍ","7488224.00","5870415.00"
"San Luis Potosí","2022","PARTICIPACIÓN A MUNICIPIOS","9351627000.00","9699987312.00"
"San Luis Potosí","2022","ADMINISTRACIÓN PÚBLICA PARAESTATAL","8597423226.00","8230605094.00"
"San Luis Potosí","2022","ENTIDADES PARAESTATALES Y FIDEICOMISOS NO EMPRESARIALES Y NO FINANCIEROS","9261585646.00","9428709988.00"
"San Luis Potosí","2022","FONDOS","1745452112.00","538583026.00"
"San Luis Potosí","2022","INSTITUCIONES EDUCATIVAS Y CULTURALES CON SUBSIDIO","666159.00","39606.00"
"San Luis Potosí","2022","ORGANISMOS DESCENTRALIZADOS DE LA ADMINISTRACIÓN PÚBLICA","2516593883.00","2581608163.00"
"San Luis Potosí","2022","ÓRGANOS AUTÓNOMOS","4370817834.00","4344973277.00"
"San Luis Potosí","2022","PODER JUDICIAL","1321503084.00","1390914294.00"
"San Luis Potosí","2022","PODER LEGISLATIVO","310000000.00","322472900.00"
"San Luis Potosí","2022","TOTAL DEL GASTO","62383475755.00","65599343124.00"
"San Luis Potosí","2021","DESPACHO DEL EJECUTIVO","111599490.00","99808257.00"
"San Luis Potosí","2021","SECRETARÍA GENERAL DE GOBIERNO","430770492.00","475553219.00"
"San Luis Potosí","2021","SECRETARÍA DE FINANZAS","657889015.00","1042660097.00"
"San Luis Potosí","2021","SECRETARÍA DE DESARROLLO SOCIAL Y REGIONAL","406659077.00","441055251.00"
"San Luis Potosí","2021","SECRETARÍA DE DESARROLLO URBANO, VIVIENDA Y OBRAS PÚBLICAS","139301505.00","298664887.00"
"San Luis Potosí","2021","SECRETARÍA DE DESARROLLO ECONÓMICO","187326115.00","211172331.00"
"San Luis Potosí","2021","SECRETARÍA DE DESARROLLO AGROPECUARIO Y RECURSOS HIDRÁULICOS","339071981.00","297812674.00"
"San Luis Potosí","2021","SECRETARÍA DE ECOLOGÍA Y GESTIÓN AMBIENTAL","53711114.00","62195396.00"
"San Luis Potosí","2021","SISTEMA EDUCATIVO ESTATAL REGULAR","2247801193.00","2563501554.00"
"San Luis Potosí","2021","OFICIALÍA MAYOR","880429283.00","1146136845.00"
"San Luis Potosí","2021","CONTRALORÍA GENERAL DEL ESTADO","117759816.00","126989539.00"
"San Luis Potosí","2021","SECRETARÍA DE EDUCACIÓN","13634221165.00","14186254037.00"
"San Luis Potosí","2021","COORDINACIÓN GENERAL DE LA DEFENSORÍA  PÚBLICA DEL ESTADO","159968422.00","191038210.00"
"San Luis Potosí","2021","SECRETARIADO EJECUTIVO DEL CONSEJO ESTATAL DE SEGURIDAD PÚBLICA DEL ESTADO","1020000.00","252898391.00"
"San Luis Potosí","2021","SECRETARÍA TÉCNICA DEL GABINETE","16827430.00","16717378.00"
"San Luis Potosí","2021","COORDINACIÓN GENERAL DE COMUNICACIÓN SOCIAL","75018191.00","78464713.00"
"San Luis Potosí","2021","SECRETARÍA DE COMUNICACIONES Y TRANSPORTES","105592986.00","108139355.00"
"San Luis Potosí","2021","SECRETARÍA DEL TRABAJO Y PREVISIÓN SOCIAL","234717006.00","239823699.00"
"San Luis Potosí","2021","SECRETARÍA DE TURISMO","67954308.00","77841166.00"
"San Luis Potosí","2021","SECRETARÍA DE CULTURA","337766389.00","424740283.00"
"San Luis Potosí","2021","SECRETARÍA DE SEGURIDAD PÚBLICA","2688980450.00","2637437848.00"
"San Luis Potosí","2021","CONSEJERÍA JURÍDICA","6743581.00","8284518.00"
"San Luis Potosí","2021","UNIDAD DE SISTEMAS DE INFORMÁTICA DEL PODER EJECUTIVO DE SAN LUIS POTOSÍ","7562452.00","9882608.00"
"San Luis Potosí","2021","PARTICIPACIÓN A MUNICIPIOS","8506454248.00","8635166914.00"
"San Luis Potosí","2021","ADMINISTRACIÓN PÚBLICA PARAESTATAL","6792130067.00","7481297988.00"
"San Luis Potosí","2021","ENTIDADES PARAESTATALES Y FIDEICOMISOS NO EMPRESARIALES Y NO FINANCIEROS","8760111885.00","9440863603.00"
"San Luis Potosí","2021","FONDOS","2413217734.00","587616354.00"
"San Luis Potosí","2021","INSTITUCIONES DE SALUD Y ASISTENCIA SOCIAL CON SUBSIDIO","55160849.00","52786851.00"
"San Luis Potosí","2021","INSTITUCIONES EDUCATIVAS Y CULTURALES CON SUBSIDIO","10547152.00","9544545.00"
"San Luis Potosí","2021","ORGANISMOS DESCENTRALIZADOS DE LA ADMINISTRACIÓN PÚBLICA","2263010457.00","2318427094.00"
"San Luis Potosí","2021","ÓRGANOS AUTÓNOMOS","4393975234.00","4460661805.00"
"San Luis Potosí","2021","TOTAL DEL GASTO","57747950526.00","59701156928.00"
"San Luis Potosí","2020","CONGRESO DEL ESTADO","323148355.48","320762791.42"
"San Luis Potosí","2020","SUPREMO TRIBUNAL DE JUSTICIA","1316503083.84","1437397976.39"
"San Luis Potosí","2020","DESPACHO DEL EJECUTIVO","115761776.00","112365659.52"
"San Luis Potosí","2020","SECRETARÍA GENERAL DE GOBIERNO","441113139.00","469688967.42"
"San Luis Potosí","2020","SECRETARÍA DE FINANZAS","745323698.17","991172343.33"
"San Luis Potosí","2020","SECRETARÍA DE DESARROLLO SOCIAL Y REGIONAL","424761316.00","519781693.57"
"San Luis Potosí","2020","SECRETARÍA DE DESARROLLO URBANO, VIVIENDA Y OBRAS PÚBLICAS","161152693.00","244299831.94"
"San Luis Potosí","2020","SECRETARÍA DE DESARROLLO ECONÓMICO","212690859.00","229754131.96"
"San Luis Potosí","2020","SECRETARÍA DE DESARROLLO AGROPECUARIO Y RECURSOS HIDRÁULICOS","618679083.60","459412772.95"
"San Luis Potosí","2020","SECRETARÍA DE ECOLOGÍA Y GESTIÓN AMBIENTAL","56046218.00","67545116.26"
"San Luis Potosí","2020","SISTEMA EDUCATIVO ESTATAL REGULAR","2250966045.79","2518421888.91"
"San Luis Potosí","2020","OFICIALÍA MAYOR","929172101.09","1201062013.57"
"San Luis Potosí","2020","CONTRALORÍA GENERAL DEL ESTADO","135620367.00","120177564.37"
"San Luis Potosí","2020","SECRETARÍA DE EDUCACIÓN","13056500384.49","14228088029.96"
"San Luis Potosí","2020","COORDINACIÓN GENERAL DE LA DEFENSORÍA  PÚBLICA DEL ESTADO","160348267.00","193405363.27"
"San Luis Potosí","2020","SECRETARIADO EJECUTIVO DEL CONSEJO ESTATAL DE SEGURIDAD PÚBLICA DEL ESTADO","225059201.00","252980118.58"
"San Luis Potosí","2020","SECRETARÍA TÉCNICA DEL GABINETE","17009106.00","16697165.70"
"San Luis Potosí","2020","COORDINACIÓN GENERAL DE COMUNICACIÓN SOCIAL","82972858.00","83061080.34"
"San Luis Potosí","2020","SECRETARÍA DE COMUNICACIONES Y TRANSPORTES","180935515.00","176170808.82"
"San Luis Potosí","2020","SECRETARÍA DEL TRABAJO Y PREVISIÓN SOCIAL","240923952.00","286612780.96"
"San Luis Potosí","2020","SECRETARÍA DE TURISMO","73381493.00","156728220.52"
"San Luis Potosí","2020","SECRETARÍA DE CULTURA","346342613.00","382384879.03"
"San Luis Potosí","2020","SECRETARÍA DE SEGURIDAD PÚBLICA","2588844982.22","2609289454.92"
"San Luis Potosí","2020","CONSEJERÍA JURÍDICA","6893401.00","9044168.16"
"San Luis Potosí","2020","UNIDAD DE SISTEMAS DE INFORMÁTICA DEL PODER EJECUTIVO DE SAN LUIS POTOSÍ","7918225.00","9763977.73"
"San Luis Potosí","2020","C.E.C.U.R.T. PROF. CARLOS JONGUITUD BARRIOS","186476580.25","215454937.85"
"San Luis Potosí","2020","C.E.C.U.R.T. II","63805107.67","61850551.79"
"San Luis Potosí","2020","JUNTA ESTATAL DE CAMINOS","162085273.00","195435742.01"
"San Luis Potosí","2020","SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE SAN LUIS POTOSÍ","891945468.98","884549442.61"
"San Luis Potosí","2020","CENTRO DE CONVENCIONES DE SAN LUIS POTOSI","55228530.00","18310299.00"
"San Luis Potosí","2020","INSTITUTO REGISTRAL Y CATASTRAL DEL ESTADO DE SAN LUIS POTOSI","17373616.00","28730514.62"
"San Luis Potosí","2020","ARCHIVO HISTÓRICO DEL ESTADO LIC. ANTONIO ROCHA","19462057.88","17788946.35"
"San Luis Potosí","2020","COMISIÓN ESTATAL DEL AGUA","1016889993.57","1051065391.49"
"San Luis Potosí","2020","RÉGIMEN ESTATAL DE PROTECCIÓN SOCIAL EN SALUD DEL ESTADO DE SAN LUÍS POTOSÍ","1370095042.00","26088780.09"
"San Luis Potosí","2020","AGENCIA PRO SAN LUIS","5164217.56","4811027.27"
"San Luis Potosí","2020","SECRETARIADO EJECUTIVO DEL SISTEMA  ANTICORRUPCIÓN","6000000.00","5956992.00"
"San Luis Potosí","2020","COORDINACIÓN ESTATAL PARA EL FORTALECIMIENTO INSTITUCIONAL DE LOS MUNICIPIOS","28300371.49","27843099.87"
"San Luis Potosí","2020","CONSEJO ESTATAL DE POBLACIÓN","13468979.00","17845246.87"
"San Luis Potosí","2020","INSTITUTO POTOSINO DE CULTURA FÍSICA Y DEPORTE","115564335.86","142193840.08"
"San Luis Potosí","2020","CONSEJO POTOSINO DE CIENCIA Y TECNOLOGÍA","10422298.00","10182849.00"
"San Luis Potosí","2020","PROMOTORA DEL ESTADO DE SAN LUIS POTOSÍ","22427745.14","28550304.24"
"San Luis Potosí","2020","INSTITUTO ESTATAL DE INFRAESTRUCTURA FÍSICA EDUCATIVA","53201622.78","53586792.57"
"San Luis Potosí","2020","INSTITUTO DE LAS MUJERES, DEL ESTADO DE SAN LUIS POTOSI","31863599.49","45648215.64"
"San Luis Potosí","2020","SERVICIOS DE SALUD DE SAN LUIS POTOSÍ","3212082512.72","4961571121.60"
"San Luis Potosí","2020","TRIBUNAL ESTATAL DE JUSTICIA ADMINISTRATIVA DE SAN LUIS POTOSÍ","59960391.93","62868359.56"
"San Luis Potosí","2020","INSTITUTO POTOSINO DE LA JUVENTUD","8977000.00","13305423.51"
"San Luis Potosí","2020","INSTITUTO ESTATAL DE CIEGOS","4738752.91","4865543.54"
"San Luis Potosí","2020","INSTITUTO DE DESARROLLO HUMANO Y SOCIAL DE LOS PUEBLOS INDIGENAS","18583345.90","17401385.52"
"San Luis Potosí","2020","COMISIÓN EJECUTIVA ESTATAL DE ATENCIÓN A VICTIMAS","42686804.89","39819707.13"
"San Luis Potosí","2020","INSTITUTO DE VIVIENDA DEL ESTADO","68944245.44","81046633.54"
"San Luis Potosí","2020","FONDO TURÍSTICO","30755445.00","35101305.00"
"San Luis Potosí","2020","CENTRO DE PRODUCCION SANTA RITA, S.A. DE C.V.","25784598.00","0.00"
"San Luis Potosí","2020","CENTRO DE JUSTICIA PARA MUJERES DEL ESTADO DE SAN LUIS POTOSÍ","11684375.20","31415921.61"
"San Luis Potosí","2020","INSTITUTO DE TELEVISIÓN PÚBLICA DE SAN LUIS POTOSÍ XHSLS CANAL 9","10308919.00","9470118.44"
"San Luis Potosí","2020","OFICINA ESTATAL DE RELACIONES EXTERIORES","9416767.29","0.00"
"San Luis Potosí","2020","INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES","337736.00","0.00"
"San Luis Potosí","2020","UNIVERSIDAD INTERCULTURAL","51436585.53","56944369.00"
"San Luis Potosí","2020","UNIVERSIDAD TECNOLÓGICA METROPOLITANA DE SAN LUIS POTOSÍ","7907445.94","14075527.00"
"San Luis Potosí","2020","CENTRO ESTATAL DE TRANSPLANTES","5725236.58","4499248.85"
"San Luis Potosí","2020","CONSEJO CONSULTIVO DEL CENTRO HISTÓRICO","3802131.58","2223619.65"
"San Luis Potosí","2020","ASILO PARA ANCIANOS DR. NICOLÁS AGUILAR","44875767.78","53003134.23"
"San Luis Potosí","2020","CENTRO DE ASISTENCIA SOCIAL ROSARIO CASTELLANOS","13835883.44","13835883.44"
"San Luis Potosí","2020","COLEGIO DE BACHILLERES","795751682.00","860519458.00"
"San Luis Potosí","2020","CENTRO DE ASISTENCIA SOCIAL RAFAEL NIETO","20940124.93","23456195.29"
"San Luis Potosí","2020","CASA CUNA MARGARITA MAZA DE JUÁREZ","27652779.14","27691988.24"
"San Luis Potosí","2020","INSTITUTO TEMAZCALLI, PREVENCIÓN Y REHABILITACIÓN","49253553.20","57238612.61"
"San Luis Potosí","2020","SISTEMA DE FINANCIAMIENTO PARA EL DESARROLLO DEL ESTADO DE SAN LUIS POTOSÍ","42888862.00","91467680.40"
"San Luis Potosí","2020","INSTITUTO POTOSINO DE BELLAS ARTES","35558191.02","36788493.02"
"San Luis Potosí","2020","MUSEO DEL VIRREINATO","5059203.84","5894722.12"
"San Luis Potosí","2020","INSTITUTO ESTATAL DE EDUCACIÓN PARA ADULTOS","79975350.00","125717301.24"
"San Luis Potosí","2020","COLEGIO DE EDUCACIÓN PROFESIONAL TÉCNICA DEL ESTADO DE SAN LUIS POTOSÍ","119225125.00","122578420.87"
"San Luis Potosí","2020","INSTITUTO TECNOLÓGICO SUPERIOR DE EBANO","20073386.27","10434030.27"
"San Luis Potosí","2020","INSTITUTO DE CAPACITACIÓN PARA EL TRABAJO DEL ESTADO DE SAN LUIS POTOSÍ","70837828.58","77785608.35"
"San Luis Potosí","2020","INSTITUTO TECNOLÓGICO DE TAMAZUNCHALE","51114582.92","28918447.00"
"San Luis Potosí","2020","UNIVERSIDAD TECNOLÓGICA","99129010.86","90039256.00"
"San Luis Potosí","2020","CENTRO CULTURAL REAL DE CATORCE","1922606.62","1243173.71"
"San Luis Potosí","2020","MUSEO DEL FERROCARRIL","7499691.42","6659282.16"
"San Luis Potosí","2020","MUSEO DE ARTE CONTEMPORÁNEO","5154604.81","4258707.35"
"San Luis Potosí","2020","MUSEO LABERINTO DE LAS CIENCIAS Y LAS ARTES","41919376.51","34269427.51"
"San Luis Potosí","2020","CENTRO DE LAS ARTES DE SAN LUIS POTOSÍ","49326400.67","44053033.16"
"San Luis Potosí","2020","MUSEO FRANCISCO COSSÍO","23210908.85","21664394.53"
"San Luis Potosí","2020","MUSEO FEDERICO SILVA, ESCULTURA CONTEMPORÁNEA","7906017.71","7194808.25"
"San Luis Potosí","2020","CINETECA ALAMEDA","7577544.84","7847555.90"
"San Luis Potosí","2020","MUSEO NACIONAL DE LA MASCARA","8366983.91","8565669.58"
"San Luis Potosí","2020","COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS (CECYTE)","231389283.27","276300130.77"
"San Luis Potosí","2020","INSTITUTO TECNOLÓGICO SUPERIOR DE RIOVERDE","61689949.77","30279232.24"
"San Luis Potosí","2020","UNIVERSIDAD POLITÉCNICA DE SAN LUIS POTOSÍ","146539286.50","140911625.50"
"San Luis Potosí","2020","COLEGIO DE SAN LUIS","108921616.00","2869963.00"
"San Luis Potosí","2020","INSTITUTO TECNOLÓGICO SUPERIOR DE SAN LUIS POTOSÍ","110983800.19","50230561.00"
"San Luis Potosí","2020","FERIA NACIONAL POTOSINA (FENAPO)","0.00","6266734.00"
"San Luis Potosí","2020","MUSEO REGIONAL HUASTECO, A.C.","394875.00","394875.00"
"San Luis Potosí","2020","PENTATHLÓN UNIVERSITARIO, A.C.","39606.00","39606.00"
"San Luis Potosí","2020","COLEGIO EDUCATIVO DE CIENCIAS, CULTURA Y SERVICIOS PROFESIONALES, A.C.","151051.00","151051.00"
"San Luis Potosí","2020","CONSEJO NACIONAL DE FOMENTO EDUCATIVO","1350110.00","1350110.00"
"San Luis Potosí","2020","ESTANCIA DESARROLLO Y BIENESTAR INFANTIL SUTSGE","1788773.00","1788773.00"
"San Luis Potosí","2020","RELIGIOSAS DE LA CRUZ DEL SAGRADO CORAZÓN DE JESÚS EN MÉXICO, A.R.","224087.00","0.00"
"San Luis Potosí","2020","EL ÁNGEL DEL ESPEJO, A.C.","30000.00","30000.00"
"San Luis Potosí","2020","GUARDERÍA MATEHUALA, A.C.","721184.00","721184.00"
"San Luis Potosí","2020","MUSEO DE LAS TRADICIONES POTOSINAS, A.C.","201678.00","184871.50"
"San Luis Potosí","2020","INSTITUTO POTOSINO DE INVESTIGACIÓN CIENTÍFICA Y TECNOLÓGICA,A.C. (IPICYT)","5645788.00","5645788.00"
"San Luis Potosí","2020","AHUALULCO","30987802.01","85038348.11"
"San Luis Potosí","2020","ALAQUINES","15118561.15","41430452.24"
"San Luis Potosí","2020","AQUISMÓN","78285497.87","259313698.51"
"San Luis Potosí","2020","ARMADILLO DE LOS INFANTE","9634902.37","25954491.54"
"San Luis Potosí","2020","AXTLA DE TERRAZAS","56918622.47","151171936.50"
"San Luis Potosí","2020","CÁRDENAS","30922457.31","56923994.86"
"San Luis Potosí","2020","CATORCE","16680526.89","35674693.47"
"San Luis Potosí","2020","CEDRAL","27777404.08","66722205.45"
"San Luis Potosí","2020","CERRITOS","37459346.00","73250471.81"
"San Luis Potosí","2020","CERRO DE SAN PEDRO","9061210.71","16077876.49"
"San Luis Potosí","2020","CIUDAD DEL MAÍZ","51298834.54","123796456.06"
"San Luis Potosí","2020","CIUDAD FERNÁNDEZ","72260987.24","146609276.02"
"San Luis Potosí","2020","CIUDAD VALLES","250641242.87","505726459.31"
"San Luis Potosí","2020","COXCATLÁN","28957233.94","83162319.93"
"San Luis Potosí","2020","CHARCAS","33985437.67","79701676.25"
"San Luis Potosí","2020","ÉBANO","68941798.90","153688393.71"
"San Luis Potosí","2020","GUADALCÁZAR","43510283.07","111458219.28"
"San Luis Potosí","2020","HUEHUETLÁN","26211196.30","81965968.30"
"San Luis Potosí","2020","LAGUNILLAS","11593495.40","27450036.29"
"San Luis Potosí","2020","MATEHUALA","134311505.49","276061288.51"
"San Luis Potosí","2020","MEXQUITIC DE CARMONA","86599062.58","190284620.98"
"San Luis Potosí","2020","MOCTEZUMA","32298705.08","102307762.48"
"San Luis Potosí","2020","RAYÓN","27085443.32","64110518.88"
"San Luis Potosí","2020","RIOVERDE","138581704.18","300084852.18"
"San Luis Potosí","2020","SALINAS","45403754.62","106560349.38"
"San Luis Potosí","2020","SAN ANTONIO","17809037.95","51554060.89"
"San Luis Potosí","2020","SAN CIRO DE ACOSTA","16561588.94","38197447.87"
"San Luis Potosí","2020","SAN LUIS POTOSÍ","1125426052.25","2026117990.37"
"San Luis Potosí","2020","SAN MARTÍN CHALCHICUAUTLA","36136626.26","96392042.87"
"San Luis Potosí","2020","SAN NICOLÁS TOLENTINO","11335697.10","23021030.30"
"San Luis Potosí","2020","SAN VICENTE TANCUAYALAB","25555463.68","60274933.21"
"San Luis Potosí","2020","SANTA CATARINA","22467281.27","76296188.56"
"San Luis Potosí","2020","SANTA MARÍA DEL RÍO","61273319.10","126360727.96"
"San Luis Potosí","2020","SANTO DOMINGO","19113527.66","55586025.99"
"San Luis Potosí","2020","SOLEDAD DE GRACIANO SÁNCHEZ","388820651.47","723180912.52"
"San Luis Potosí","2020","TAMASOPO","46860448.78","126749139.66"
"San Luis Potosí","2020","TAMAZUNCHALE","153072676.80","413219454.33"
"San Luis Potosí","2020","TAMPACÁN","26388963.60","82714135.16"
"San Luis Potosí","2020","TAMPAMOLÓN CORONA","25366022.13","80229475.39"
"San Luis Potosí","2020","TAMUÍN","58483396.32","120036886.60"
"San Luis Potosí","2020","TANCANHUITZ","35875396.33","102627893.90"
"San Luis Potosí","2020","TANLAJÁS","35640600.02","115145546.96"
"San Luis Potosí","2020","TANQUIÁN DE ESCOBEDO","24582532.89","56580685.40"
"San Luis Potosí","2020","TIERRA NUEVA","17911754.88","36213716.96"
"San Luis Potosí","2020","VANEGAS","14222550.91","33968380.31"
"San Luis Potosí","2020","VENADO","24895488.66","60046507.46"
"San Luis Potosí","2020","VILLA DE ARISTA","24340917.65","58874106.03"
"San Luis Potosí","2020","VILLA DE ARRIAGA","27582543.62","62148546.78"
"San Luis Potosí","2020","VILLA DE GUADALUPE","16500851.48","51194270.79"
