Municipio,Año,Código,Concepto,Aprobado,Devengado, 
Cuernavaca,2019,COG01, Servicios Personales               ,778034514.89,737571941.34,
Cuernavaca,2019,COG11,Remuneraciones al Personal  de Carácter Permanente,255877550.35,256074576.02,
Cuernavaca,2019,COG12,Remuneraciones al Personal  de Carácter Transitorio,21366741.60,21581315.87,
Cuernavaca,2019,COG13,Remuneraciones Adicionales y Especiales,211180370.22,195925524.60,
Cuernavaca,2019,COG14,Seguridad Social,0.00,0.00,
Cuernavaca,2019,COG15,Otras Prestaciones Sociales y Económicas,233114020.02,253515917.62,
Cuernavaca,2019,COG16,Previsiones,44000000.02,0.00,
Cuernavaca,2019,COG17,Pago de Estímulos a Servidores Públicos,12495832.68,10474607.23,
Cuernavaca,2019,COG02,Materiales y Suministros           ,109996817.06,115211601.00,
Cuernavaca,2019,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",18189803.94,25890099.18,
Cuernavaca,2019,COG22,Alimentos y Utensilios,8782000.00,7965555.52,
Cuernavaca,2019,COG23,Materias Primas y Materiales de Producción y Comercialización,1533100.00,1369532.35,
Cuernavaca,2019,COG24,Materiales y Artículos de Construcción y Reparación,19657939.25,17802349.63,
Cuernavaca,2019,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",13314000.00,10595468.96,
Cuernavaca,2019,COG26,"Combustibles, Lubricantes y Aditivos",34248805.87,29971200.06,
Cuernavaca,2019,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",7300650.00,12533466.20,
Cuernavaca,2019,COG28,Materiales y Suministros para Seguridad,88000.00,663288.00,
Cuernavaca,2019,COG29,"Herramientas, Refacciones y Accesorios Menores",6882518.00,8420641.10,
Cuernavaca,2019,COG03,Servicios Generales                ,356603303.25,472490713.33,
Cuernavaca,2019,COG31,Servicios Básicos,29878340.00,16093875.52,
Cuernavaca,2019,COG32,Servicios de Arrendamiento,5840164.00,7701518.97,
Cuernavaca,2019,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",14818500.00,37267404.58,
Cuernavaca,2019,COG34,"Servicios Financieros, Bancarios y Comerciales",9139600.00,4903002.74,
Cuernavaca,2019,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",153540988.00,255257603.40,
Cuernavaca,2019,COG36,Servicios de Comunicación Social y Publicidad,21438000.00,24002884.18,
Cuernavaca,2019,COG37,Servicios de Traslados y Viáticos,1735600.00,761400.30,
Cuernavaca,2019,COG38,Servicios Oficiales,4274103.51,4141472.58,
Cuernavaca,2019,COG39,Otros Servicios Generales,115938007.74,122361551.06,
Cuernavaca,2019,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",51599701.48,48107118.64,
Cuernavaca,2019,COG41,Transferencias Internas y Asignaciones del Sector Público,24252958.44,22757919.86,
Cuernavaca,2019,COG42,Transferencias al Resto del Sector Público,0.00,10047916.22,
Cuernavaca,2019,COG43,Subsidios y Subvenciones,5542243.04,2158689.00,
Cuernavaca,2019,COG44,Ayudas Sociales,21804500.00,13142593.56,
Cuernavaca,2019,COG45,Pensiones y Jubilaciones,0.00,0.00,
Cuernavaca,2019,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Cuernavaca,2019,COG47,Transferencias a la Seguridad Social,0.00,0.00,
Cuernavaca,2019,COG48,Donativos,0.00,0.00,
Cuernavaca,2019,COG49,Transferencias al Exterior,0.00,0.00,
Cuernavaca,2019,COG05,"Bienes Muebles, Inmuebles e Intangibles",5614717.00,25776293.49,
Cuernavaca,2019,COG51,Mobiliario y Equipo de Administración,2857333.00,4795039.21,
Cuernavaca,2019,COG52,Mobiliario y Equipo Educacional y Recreativo,0.00,267466.01,
Cuernavaca,2019,COG53,Equipo e Instrumental Médico y de Laboratorio,350000.00,39000.01,
Cuernavaca,2019,COG54,Vehículos y Equipo de Transporte,200000.00,17513166.67,
Cuernavaca,2019,COG55,Equipo de Defensa y Seguridad,0.00,0.00,
Cuernavaca,2019,COG56,"Maquinaria, Otros Equipos y Herramientas",2087384.00,3093749.34,
Cuernavaca,2019,COG57,Activos Biológicos,0.00,0.00,
Cuernavaca,2019,COG58,Bienes Inmuebles,0.00,0.00,
Cuernavaca,2019,COG59,Activos Intangibles,120000.00,67872.25,
Cuernavaca,2019,COG06,Inversión Pública                  ,70550408.87,32632563.63,
Cuernavaca,2019,COG61,Obra Pública en Bienes de Dominio Público,70550408.87,32632563.63,
Cuernavaca,2019,COG62,Obra Pública en Bienes Propios,0.00,0.00,
Cuernavaca,2019,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,
Cuernavaca,2019,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,
Cuernavaca,2019,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,
Cuernavaca,2019,COG72,Acciones y Participaciones de Capital,0.00,0.00,
Cuernavaca,2019,COG73,Compra de Títulos y Valores,0.00,0.00,
Cuernavaca,2019,COG74,Concesión de Préstamos,0.00,0.00,
Cuernavaca,2019,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Cuernavaca,2019,COG76,Otras Inversiones Financieras,0.00,0.00,
Cuernavaca,2019,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,
Cuernavaca,2019,COG08,Participaciones y Aportaciones     ,0.00,0.00,
Cuernavaca,2019,COG81,Participaciones,0.00,0.00,
Cuernavaca,2019,COG82,Aportaciones,0.00,0.00,
Cuernavaca,2019,COG83,Convenios,0.00,0.00,
Cuernavaca,2019,COG09,Deuda Pública                      ,189477076.45,116100024.62,
Cuernavaca,2019,COG91,Amortización de la Deuda Pública,70963449.82,70963449.82,
Cuernavaca,2019,COG92,Intereses de la Deuda Pública,46958782.42,43383738.20,
Cuernavaca,2019,COG93,Comisiones de la Deuda Pública,182400.00,2368.84,
Cuernavaca,2019,COG94,Gastos de la Deuda Pública,1088000.00,816361.74,
Cuernavaca,2019,COG95,Costo por Coberturas,0.00,110000.00,
Cuernavaca,2019,COG96,Apoyos Financieros,0.00,0.00,
Cuernavaca,2019,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,70284444.21,824106.02,
Cuernavaca,2019,COGTOT,Total del Gasto,1561876539.00,1547890256.05,
Culiacan,2019,COG01, Servicios Personales               ,1708134049.82,1697781220.08,
Culiacan,2019,COG11,Remuneraciones al Personal  de Carácter Permanente,334054312.40,344296940.98,
Culiacan,2019,COG12,Remuneraciones al Personal  de Carácter Transitorio,100569600.00,77330383.68,
Culiacan,2019,COG13,Remuneraciones Adicionales y Especiales,294132095.65,276211109.80,
Culiacan,2019,COG14,Seguridad Social,123094072.63,124280772.23,
Culiacan,2019,COG15,Otras Prestaciones Sociales y Económicas,844149069.14,869672117.68,
Culiacan,2019,COG16,Previsiones,0.00,0.00,
Culiacan,2019,COG17,Pago de Estímulos a Servidores Públicos,12134900.00,5989895.71,
Culiacan,2019,COG02,Materiales y Suministros           ,240150000.00,325143888.07,
Culiacan,2019,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",10642000.00,12456722.01,
Culiacan,2019,COG22,Alimentos y Utensilios,8360000.00,5077208.82,
Culiacan,2019,COG23,Materias Primas y Materiales de Producción y Comercialización,0.00,0.00,
Culiacan,2019,COG24,Materiales y Artículos de Construcción y Reparación,68000000.00,128654621.32,
Culiacan,2019,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",2048000.00,928041.31,
Culiacan,2019,COG26,"Combustibles, Lubricantes y Aditivos",147920000.00,165388757.58,
Culiacan,2019,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",1990000.00,7387270.08,
Culiacan,2019,COG28,Materiales y Suministros para Seguridad,40000.00,3472288.65,
Culiacan,2019,COG29,"Herramientas, Refacciones y Accesorios Menores",1150000.00,1778978.30,
Culiacan,2019,COG03,Servicios Generales                ,633693497.66,710295194.14,
Culiacan,2019,COG31,Servicios Básicos,233079892.45,224720563.02,
Culiacan,2019,COG32,Servicios de Arrendamiento,86376996.55,98376964.92,
Culiacan,2019,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",81406192.85,132184247.88,
Culiacan,2019,COG34,"Servicios Financieros, Bancarios y Comerciales",20023000.00,24306760.79,
Culiacan,2019,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",134605607.39,175897933.89,
Culiacan,2019,COG36,Servicios de Comunicación Social y Publicidad,19706000.00,7575185.61,
Culiacan,2019,COG37,Servicios de Traslados y Viáticos,2000000.00,1435048.67,
Culiacan,2019,COG38,Servicios Oficiales,10962740.00,8750543.05,
Culiacan,2019,COG39,Otros Servicios Generales,45533068.42,37047946.31,
Culiacan,2019,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",382337373.71,332537232.69,
Culiacan,2019,COG41,Transferencias Internas y Asignaciones del Sector Público,251819999.99,276156487.93,
Culiacan,2019,COG42,Transferencias al Resto del Sector Público,290000.00,1568012.96,
Culiacan,2019,COG43,Subsidios y Subvenciones,31080589.04,10077337.60,
Culiacan,2019,COG44,Ayudas Sociales,77207689.15,22419019.99,
Culiacan,2019,COG45,Pensiones y Jubilaciones,0.00,0.00,
Culiacan,2019,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Culiacan,2019,COG47,Transferencias a la Seguridad Social,0.00,0.00,
Culiacan,2019,COG48,Donativos,21939095.53,22316374.21,
Culiacan,2019,COG49,Transferencias al Exterior,0.00,0.00,
Culiacan,2019,COG05,"Bienes Muebles, Inmuebles e Intangibles",7650000.00,105177340.31,
Culiacan,2019,COG51,Mobiliario y Equipo de Administración,3500000.00,9329153.05,
Culiacan,2019,COG52,Mobiliario y Equipo Educacional y Recreativo,200000.00,459535.96,
Culiacan,2019,COG53,Equipo e Instrumental Médico y de Laboratorio,50000.00,59335.00,
Culiacan,2019,COG54,Vehículos y Equipo de Transporte,2100000.00,57333894.04,
Culiacan,2019,COG55,Equipo de Defensa y Seguridad,150000.00,4404865.81,
Culiacan,2019,COG56,"Maquinaria, Otros Equipos y Herramientas",1650000.00,33590556.45,
Culiacan,2019,COG57,Activos Biológicos,0.00,0.00,
Culiacan,2019,COG58,Bienes Inmuebles,0.00,0.00,
Culiacan,2019,COG59,Activos Intangibles,0.00,0.00,
Culiacan,2019,COG06,Inversión Pública                  ,198869287.97,195025616.66,
Culiacan,2019,COG61,Obra Pública en Bienes de Dominio Público,198869287.97,193958378.58,
Culiacan,2019,COG62,Obra Pública en Bienes Propios,0.00,0.00,
Culiacan,2019,COG63,Proyectos Productivos y Acciones de Fomento,0.00,1067238.08,
Culiacan,2019,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,
Culiacan,2019,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,
Culiacan,2019,COG72,Acciones y Participaciones de Capital,0.00,0.00,
Culiacan,2019,COG73,Compra de Títulos y Valores,0.00,0.00,
Culiacan,2019,COG74,Concesión de Préstamos,0.00,0.00,
Culiacan,2019,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Culiacan,2019,COG76,Otras Inversiones Financieras,0.00,0.00,
Culiacan,2019,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,
Culiacan,2019,COG08,Participaciones y Aportaciones     ,0.00,0.00,
Culiacan,2019,COG81,Participaciones,0.00,0.00,
Culiacan,2019,COG82,Aportaciones,0.00,0.00,
Culiacan,2019,COG83,Convenios,0.00,0.00,
Culiacan,2019,COG09,Deuda Pública                      ,179165790.84,116772146.06,
Culiacan,2019,COG91,Amortización de la Deuda Pública,46485814.50,44154196.02,
Culiacan,2019,COG92,Intereses de la Deuda Pública,93679976.34,72474343.15,
Culiacan,2019,COG93,Comisiones de la Deuda Pública,0.00,143606.89,
Culiacan,2019,COG94,Gastos de la Deuda Pública,0.00,0.00,
Culiacan,2019,COG95,Costo por Coberturas,0.00,0.00,
Culiacan,2019,COG96,Apoyos Financieros,0.00,0.00,
Culiacan,2019,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,39000000.00,0.00,
Culiacan,2019,COGTOT,Total del Gasto,3350000000.00,3482732638.01,
Durango,2019,COG01, Servicios Personales               ,886575622.74,977508057.17,
Durango,2019,COG11,Remuneraciones al Personal  de Carácter Permanente,363731497.04,444033233.70,
Durango,2019,COG12,Remuneraciones al Personal  de Carácter Transitorio,85649901.05,62623838.58,
Durango,2019,COG13,Remuneraciones Adicionales y Especiales,212333487.06,217117816.74,
Durango,2019,COG14,Seguridad Social,103717095.00,114793772.98,
Durango,2019,COG15,Otras Prestaciones Sociales y Económicas,121143642.59,138939395.17,
Durango,2019,COG16,Previsiones,0.00,0.00,
Durango,2019,COG17,Pago de Estímulos a Servidores Públicos,0.00,0.00,
Durango,2019,COG02,Materiales y Suministros           ,156396293.54,132213476.70,
Durango,2019,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",11258353.96,8381152.74,
Durango,2019,COG22,Alimentos y Utensilios,9253503.24,11563595.10,
Durango,2019,COG23,Materias Primas y Materiales de Producción y Comercialización,0.00,0.00,
Durango,2019,COG24,Materiales y Artículos de Construcción y Reparación,39251554.86,16630863.19,
Durango,2019,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",9611725.02,5703863.36,
Durango,2019,COG26,"Combustibles, Lubricantes y Aditivos",69723012.15,78724368.44,
Durango,2019,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",9157006.47,6607418.56,
Durango,2019,COG28,Materiales y Suministros para Seguridad,10000.00,183555.56,
Durango,2019,COG29,"Herramientas, Refacciones y Accesorios Menores",8131137.84,4418659.75,
Durango,2019,COG03,Servicios Generales                ,649941842.51,555235277.85,
Durango,2019,COG31,Servicios Básicos,126658560.97,97496933.46,
Durango,2019,COG32,Servicios de Arrendamiento,100002456.17,93037475.07,
Durango,2019,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",94213795.55,86546393.44,
Durango,2019,COG34,"Servicios Financieros, Bancarios y Comerciales",25235185.09,29903009.18,
Durango,2019,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",205320844.02,182611688.34,
Durango,2019,COG36,Servicios de Comunicación Social y Publicidad,30863785.47,13407421.33,
Durango,2019,COG37,Servicios de Traslados y Viáticos,8509009.64,1550827.72,
Durango,2019,COG38,Servicios Oficiales,38117374.86,31775891.94,
Durango,2019,COG39,Otros Servicios Generales,21020830.74,18905637.37,
Durango,2019,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",311172642.29,426632107.42,
Durango,2019,COG41,Transferencias Internas y Asignaciones del Sector Público,103723287.04,0.00,
Durango,2019,COG42,Transferencias al Resto del Sector Público,0.00,106606894.15,
Durango,2019,COG43,Subsidios y Subvenciones,144740292.44,277318680.72,
Durango,2019,COG44,Ayudas Sociales,61609062.81,41651783.73,
Durango,2019,COG45,Pensiones y Jubilaciones,1100000.00,1054748.82,
Durango,2019,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Durango,2019,COG47,Transferencias a la Seguridad Social,0.00,0.00,
Durango,2019,COG48,Donativos,0.00,0.00,
Durango,2019,COG49,Transferencias al Exterior,0.00,0.00,
Durango,2019,COG05,"Bienes Muebles, Inmuebles e Intangibles",14650000.83,11064245.13,
Durango,2019,COG51,Mobiliario y Equipo de Administración,0.00,738548.08,
Durango,2019,COG52,Mobiliario y Equipo Educacional y Recreativo,0.00,288356.64,
Durango,2019,COG53,Equipo e Instrumental Médico y de Laboratorio,0.00,1037410.04,
Durango,2019,COG54,Vehículos y Equipo de Transporte,14650000.83,6989004.40,
Durango,2019,COG55,Equipo de Defensa y Seguridad,0.00,0.00,
Durango,2019,COG56,"Maquinaria, Otros Equipos y Herramientas",0.00,2010925.97,
Durango,2019,COG57,Activos Biológicos,0.00,0.00,
Durango,2019,COG58,Bienes Inmuebles,0.00,0.00,
Durango,2019,COG59,Activos Intangibles,0.00,0.00,
Durango,2019,COG06,Inversión Pública                  ,133000000.00,288307504.87,
Durango,2019,COG61,Obra Pública en Bienes de Dominio Público,133000000.00,279205729.49,
Durango,2019,COG62,Obra Pública en Bienes Propios,0.00,0.00,
Durango,2019,COG63,Proyectos Productivos y Acciones de Fomento,0.00,9101775.38,
Durango,2019,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,
Durango,2019,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,
Durango,2019,COG72,Acciones y Participaciones de Capital,0.00,0.00,
Durango,2019,COG73,Compra de Títulos y Valores,0.00,0.00,
Durango,2019,COG74,Concesión de Préstamos,0.00,0.00,
Durango,2019,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Durango,2019,COG76,Otras Inversiones Financieras,0.00,0.00,
Durango,2019,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,
Durango,2019,COG08,Participaciones y Aportaciones     ,0.00,0.00,
Durango,2019,COG81,Participaciones,0.00,0.00,
Durango,2019,COG82,Aportaciones,0.00,0.00,
Durango,2019,COG83,Convenios,0.00,0.00,
Durango,2019,COG09,Deuda Pública                      ,102762938.49,67999266.07,
Durango,2019,COG91,Amortización de la Deuda Pública,76234860.00,33020405.79,
Durango,2019,COG92,Intereses de la Deuda Pública,26528078.49,34978860.28,
Durango,2019,COG93,Comisiones de la Deuda Pública,0.00,0.00,
Durango,2019,COG94,Gastos de la Deuda Pública,0.00,0.00,
Durango,2019,COG95,Costo por Coberturas,0.00,0.00,
Durango,2019,COG96,Apoyos Financieros,0.00,0.00,
Durango,2019,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,0.00,
Durango,2019,COGTOT,Total del Gasto,2254499340.40,2458959935.21,
Ecatepec de Morelos,2019,COG01, Servicios Personales               ,1649720074.36,3565728424.87,
Ecatepec de Morelos,2019,COG11,Remuneraciones al Personal  de Carácter Permanente,746436678.26,1580370208.98,
Ecatepec de Morelos,2019,COG12,Remuneraciones al Personal  de Carácter Transitorio,1510800.00,67550350.86,
Ecatepec de Morelos,2019,COG13,Remuneraciones Adicionales y Especiales,509068490.82,1169397637.14,
Ecatepec de Morelos,2019,COG14,Seguridad Social,226775742.32,460972287.06,
Ecatepec de Morelos,2019,COG15,Otras Prestaciones Sociales y Económicas,139415896.39,244167630.61,
Ecatepec de Morelos,2019,COG16,Previsiones,25997324.69,43270310.22,
Ecatepec de Morelos,2019,COG17,Pago de Estímulos a Servidores Públicos,515141.88,0.00,
Ecatepec de Morelos,2019,COG02,Materiales y Suministros           ,407629602.09,485210797.10,
Ecatepec de Morelos,2019,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",27741545.80,28458719.24,
Ecatepec de Morelos,2019,COG22,Alimentos y Utensilios,22080193.36,27381231.22,
