Estado,Año,Código,Concepto,Aprobado,Devengado, 
Tuxtla Gutierrez,2020,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",4173400.00,11707386.89,
Tuxtla Gutierrez,2020,CFDS5,Educación,0.00,13461944.73,
Tuxtla Gutierrez,2020,CFDS6,Protección Social,0.00,0.00,
Tuxtla Gutierrez,2020,CFDS7,Otros Asuntos Sociales,0.00,0.00,
Tuxtla Gutierrez,2020,CFDE,Desarrollo Económico,59560673.09,69078646.81,
Tuxtla Gutierrez,2020,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",59560673.09,69078646.81,
Tuxtla Gutierrez,2020,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,
Tuxtla Gutierrez,2020,CFDE3,Combustibles y Energía,0.00,0.00,
Tuxtla Gutierrez,2020,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Tuxtla Gutierrez,2020,CFDE5,Transporte,0.00,0.00,
Tuxtla Gutierrez,2020,CFDE6,Comunicaciones,0.00,0.00,
Tuxtla Gutierrez,2020,CFDE7,Turismo,0.00,0.00,
Tuxtla Gutierrez,2020,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Tuxtla Gutierrez,2020,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Tuxtla Gutierrez,2020,CFOA,Otras no Clasificadas en Funciones Anteriores,748444434.76,245009090.97,
Tuxtla Gutierrez,2020,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,748444434.76,63576668.91,
Tuxtla Gutierrez,2020,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,181432422.06,
Tuxtla Gutierrez,2020,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Tuxtla Gutierrez,2020,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Tuxtla Gutierrez,2020,CFTOTAL,Total del gasto,2271991459.00,2359124783.58,
Veracruz,2020,CFG,Gobierno,765125878.00,832848531.00,
Veracruz,2020,CFG1,Legislación,7252894.00,7477473.00,
Veracruz,2020,CFG2,Justicia,0.00,0.00,
Veracruz,2020,CFG3,Coordinación de la Política de Gobierno,569310961.00,605017812.00,
Veracruz,2020,CFG4,Relaciones Exteriores,0.00,0.00,
Veracruz,2020,CFG5,Asuntos Financieros y Hacendarios,95400815.00,110662232.00,
Veracruz,2020,CFG6,Seguridad Nacional,0.00,0.00,
Veracruz,2020,CFG7,Asuntos de Orden Público y de Seguridad Interior,37997645.00,52673049.00,
Veracruz,2020,CFG8,Otros Servicios Generales,55163563.00,57017965.00,
Veracruz,2020,CFDS,Desarrollo Social,1057360576.00,1511685310.00,
Veracruz,2020,CFDS1,Protección Ambiental,419757909.00,453188721.00,
Veracruz,2020,CFDS2,Vivienda y Servicios a la Comunidad,487145585.00,852890428.00,
Veracruz,2020,CFDS3,Salud,31513957.00,36690156.00,
Veracruz,2020,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",18527379.00,81017643.00,
Veracruz,2020,CFDS5,Educación,32555363.00,24956986.00,
Veracruz,2020,CFDS6,Protección Social,3600000.00,2472657.00,
Veracruz,2020,CFDS7,Otros Asuntos Sociales,64260383.00,60468719.00,
Veracruz,2020,CFDE,Desarrollo Económico,134093757.00,105729841.00,
Veracruz,2020,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",77078.00,76682.00,
Veracruz,2020,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",5901136.00,5430191.00,
Veracruz,2020,CFDE3,Combustibles y Energía,0.00,0.00,
Veracruz,2020,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Veracruz,2020,CFDE5,Transporte,0.00,0.00,
Veracruz,2020,CFDE6,Comunicaciones,0.00,0.00,
Veracruz,2020,CFDE7,Turismo,100046118.00,78679007.00,
Veracruz,2020,CFDE8,"Ciencia, Tecnología e Innovación",8063976.00,2892302.00,
Veracruz,2020,CFDE9,Otras Industrias y Otros Asuntos Económicos,20005449.00,18651659.00,
Veracruz,2020,CFOA,Otras no Clasificadas en Funciones Anteriores,87557069.00,61096940.00,
Veracruz,2020,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,87557069.00,50614350.00,
Veracruz,2020,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Veracruz,2020,CFOA3,Saneamiento del Sistema Financiero,0.00,10482590.00,
Veracruz,2020,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Veracruz,2020,CFTOTAL,Total del gasto,2044137280.00,2511360622.00,
Victoria,2020,CFG,Gobierno,390367880.00,426464627.92,
Victoria,2020,CFG1,Legislación,25857050.00,31272766.98,
Victoria,2020,CFG2,Justicia,1241890.00,1322506.51,
Victoria,2020,CFG3,Coordinación de la Política de Gobierno,58662540.00,70302450.34,
Victoria,2020,CFG4,Relaciones Exteriores,0.00,0.00,
Victoria,2020,CFG5,Asuntos Financieros y Hacendarios,51733680.00,45904822.98,
Victoria,2020,CFG6,Seguridad Nacional,0.00,0.00,
Victoria,2020,CFG7,Asuntos de Orden Público y de Seguridad Interior,73612490.00,59044984.05,
Victoria,2020,CFG8,Otros Servicios Generales,179260230.00,218617097.06,
Victoria,2020,CFDS,Desarrollo Social,541437820.00,564008613.81,
Victoria,2020,CFDS1,Protección Ambiental,151755220.00,180030537.22,
Victoria,2020,CFDS2,Vivienda y Servicios a la Comunidad,274689230.00,228476077.07,
Victoria,2020,CFDS3,Salud,0.00,0.00,
Victoria,2020,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",36177800.00,41460159.85,
Victoria,2020,CFDS5,Educación,3047550.00,5066709.24,
Victoria,2020,CFDS6,Protección Social,75768020.00,108975130.43,
Victoria,2020,CFDS7,Otros Asuntos Sociales,0.00,0.00,
Victoria,2020,CFDE,Desarrollo Económico,7158400.00,17208435.89,
Victoria,2020,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",2916420.00,3919929.46,
Victoria,2020,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",3761010.00,12409259.78,
Victoria,2020,CFDE3,Combustibles y Energía,0.00,0.00,
Victoria,2020,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Victoria,2020,CFDE5,Transporte,0.00,0.00,
Victoria,2020,CFDE6,Comunicaciones,0.00,0.00,
Victoria,2020,CFDE7,Turismo,480970.00,879246.65,
Victoria,2020,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Victoria,2020,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Victoria,2020,CFOA,Otras no Clasificadas en Funciones Anteriores,23786930.00,50182267.55,
Victoria,2020,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,23786930.00,50182267.55,
Victoria,2020,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Victoria,2020,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Victoria,2020,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Victoria,2020,CFTOTAL,Total del gasto,962751030.00,1057863945.17,
Villahermosa (Centro),2020,CFG,Gobierno,1200470255.45,807813118.51,
Villahermosa (Centro),2020,CFG1,Legislación,0.00,0.00,
Villahermosa (Centro),2020,CFG2,Justicia,0.00,0.00,
Villahermosa (Centro),2020,CFG3,Coordinación de la Política de Gobierno,247914328.40,210666477.80,
Villahermosa (Centro),2020,CFG4,Relaciones Exteriores,0.00,0.00,
Villahermosa (Centro),2020,CFG5,Asuntos Financieros y Hacendarios,461677902.80,81137162.14,
Villahermosa (Centro),2020,CFG6,Seguridad Nacional,0.00,0.00,
Villahermosa (Centro),2020,CFG7,Asuntos de Orden Público y de Seguridad Interior,1477000.00,11229066.77,
Villahermosa (Centro),2020,CFG8,Otros Servicios Generales,489401024.25,504780411.80,
Villahermosa (Centro),2020,CFDS,Desarrollo Social,1888045148.96,2295534919.81,
Villahermosa (Centro),2020,CFDS1,Protección Ambiental,917590523.27,962430573.58,
Villahermosa (Centro),2020,CFDS2,Vivienda y Servicios a la Comunidad,735176756.98,1070977258.12,
Villahermosa (Centro),2020,CFDS3,Salud,34631798.70,48014280.45,
Villahermosa (Centro),2020,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",95030500.05,81207864.23,
Villahermosa (Centro),2020,CFDS5,Educación,18003823.95,42828207.30,
Villahermosa (Centro),2020,CFDS6,Protección Social,86832281.06,88834861.94,
Villahermosa (Centro),2020,CFDS7,Otros Asuntos Sociales,779464.95,1241874.19,
Villahermosa (Centro),2020,CFDE,Desarrollo Económico,71219495.59,68624341.47,
Villahermosa (Centro),2020,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",25159415.28,21887591.92,
Villahermosa (Centro),2020,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",31996791.81,32342136.62,
Villahermosa (Centro),2020,CFDE3,Combustibles y Energía,0.00,0.00,
Villahermosa (Centro),2020,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Villahermosa (Centro),2020,CFDE5,Transporte,996842.16,1783117.00,
Villahermosa (Centro),2020,CFDE6,Comunicaciones,0.00,0.00,
Villahermosa (Centro),2020,CFDE7,Turismo,13066446.34,12611495.93,
Villahermosa (Centro),2020,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Villahermosa (Centro),2020,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Villahermosa (Centro),2020,CFOA,Otras no Clasificadas en Funciones Anteriores,70763016.00,118878007.84,
Villahermosa (Centro),2020,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,70763016.00,61142539.93,
Villahermosa (Centro),2020,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Villahermosa (Centro),2020,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Villahermosa (Centro),2020,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,57735467.91,
Villahermosa (Centro),2020,CFTOTAL,Total del gasto,3230497916.00,3290850387.63,
Xalapa,2020,CFG,Gobierno,712132583.00,665965576.00,
Xalapa,2020,CFG1,Legislación,17749294.00,15670274.00,
Xalapa,2020,CFG2,Justicia,8237831.00,7953591.00,
Xalapa,2020,CFG3,Coordinación de la Política de Gobierno,261848022.00,285886054.00,
Xalapa,2020,CFG4,Relaciones Exteriores,0.00,0.00,
Xalapa,2020,CFG5,Asuntos Financieros y Hacendarios,181789234.00,84839547.00,
Xalapa,2020,CFG6,Seguridad Nacional,0.00,0.00,
Xalapa,2020,CFG7,Asuntos de Orden Público y de Seguridad Interior,112706085.00,145496335.00,
Xalapa,2020,CFG8,Otros Servicios Generales,129802117.00,126119775.00,
Xalapa,2020,CFDS,Desarrollo Social,809403334.00,914894170.00,
Xalapa,2020,CFDS1,Protección Ambiental,201740003.00,224947122.00,
Xalapa,2020,CFDS2,Vivienda y Servicios a la Comunidad,406574459.00,505385256.00,
Xalapa,2020,CFDS3,Salud,20395875.00,17741193.00,
Xalapa,2020,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",38353977.00,30514922.00,
Xalapa,2020,CFDS5,Educación,7008929.00,18786736.00,
Xalapa,2020,CFDS6,Protección Social,79910939.00,74448781.00,
Xalapa,2020,CFDS7,Otros Asuntos Sociales,55419152.00,43070160.00,
Xalapa,2020,CFDE,Desarrollo Económico,78952453.00,67089058.00,
Xalapa,2020,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",62219810.00,56962014.00,
Xalapa,2020,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",658330.00,659040.00,
Xalapa,2020,CFDE3,Combustibles y Energía,0.00,0.00,
Xalapa,2020,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Xalapa,2020,CFDE5,Transporte,0.00,0.00,
Xalapa,2020,CFDE6,Comunicaciones,0.00,0.00,
Xalapa,2020,CFDE7,Turismo,16074313.00,9468004.00,
Xalapa,2020,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Xalapa,2020,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Xalapa,2020,CFOA,Otras no Clasificadas en Funciones Anteriores,15000000.00,11866356.00,
Xalapa,2020,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,15000000.00,11866356.00,
Xalapa,2020,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Xalapa,2020,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Xalapa,2020,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Xalapa,2020,CFTOTAL,Total del gasto,1615488370.00,1659815160.00,
Zacatecas,2020,CFG,Gobierno,424970903.00,401563827.00,
Zacatecas,2020,CFG1,Legislación,0.00,61763.00,
Zacatecas,2020,CFG2,Justicia,0.00,0.00,
Zacatecas,2020,CFG3,Coordinación de la Política de Gobierno,7644376.00,9249604.00,
Zacatecas,2020,CFG4,Relaciones Exteriores,0.00,0.00,
Zacatecas,2020,CFG5,Asuntos Financieros y Hacendarios,338125416.00,315096912.00,
Zacatecas,2020,CFG6,Seguridad Nacional,0.00,0.00,
Zacatecas,2020,CFG7,Asuntos de Orden Público y de Seguridad Interior,79201111.00,77155548.00,
Zacatecas,2020,CFG8,Otros Servicios Generales,0.00,0.00,
Zacatecas,2020,CFDS,Desarrollo Social,180695722.00,190258652.00,
Zacatecas,2020,CFDS1,Protección Ambiental,48303817.00,50565507.00,
Zacatecas,2020,CFDS2,Vivienda y Servicios a la Comunidad,114305526.00,120948863.00,
Zacatecas,2020,CFDS3,Salud,876279.00,1748722.00,
Zacatecas,2020,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",1543831.00,1042634.00,
Zacatecas,2020,CFDS5,Educación,2485269.00,1359505.00,
Zacatecas,2020,CFDS6,Protección Social,12761011.00,14490854.00,
Zacatecas,2020,CFDS7,Otros Asuntos Sociales,419989.00,102567.00,
Zacatecas,2020,CFDE,Desarrollo Económico,3348178.00,2381544.00,
Zacatecas,2020,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",0.00,0.00,
Zacatecas,2020,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",1429440.00,1173308.00,
Zacatecas,2020,CFDE3,Combustibles y Energía,0.00,0.00,
Zacatecas,2020,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Zacatecas,2020,CFDE5,Transporte,0.00,0.00,
Zacatecas,2020,CFDE6,Comunicaciones,0.00,0.00,
Zacatecas,2020,CFDE7,Turismo,1918738.00,1208236.00,
Zacatecas,2020,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Zacatecas,2020,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Zacatecas,2020,CFOA,Otras no Clasificadas en Funciones Anteriores,25830480.00,21720824.00,
Zacatecas,2020,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,25830480.00,20713719.00,
Zacatecas,2020,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,1007105.00,
Zacatecas,2020,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Zacatecas,2020,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Zacatecas,2020,CFTOTAL,Total del gasto,634845283.00,615924847.00,
Zapopan,2020,CFG,Gobierno,4912089385.08,4650918212.65,
Zapopan,2020,CFG1,Legislación,592000.00,312915.92,
Zapopan,2020,CFG2,Justicia,171527080.80,286671731.80,
Zapopan,2020,CFG3,Coordinación de la Política de Gobierno,4497972517.00,4191099347.00,
Zapopan,2020,CFG4,Relaciones Exteriores,0.00,0.00,
Zapopan,2020,CFG5,Asuntos Financieros y Hacendarios,187380936.00,137618141.00,
Zapopan,2020,CFG6,Seguridad Nacional,0.00,0.00,
Zapopan,2020,CFG7,Asuntos de Orden Público y de Seguridad Interior,38513998.44,32451499.62,
Zapopan,2020,CFG8,Otros Servicios Generales,16102852.84,2764577.31,
Zapopan,2020,CFDS,Desarrollo Social,2369481707.19,2708830537.30,
Zapopan,2020,CFDS1,Protección Ambiental,37323635.00,50120445.72,
Zapopan,2020,CFDS2,Vivienda y Servicios a la Comunidad,1159914922.00,1323562840.00,
Zapopan,2020,CFDS3,Salud,430000000.00,550500000.00,
Zapopan,2020,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",128479093.90,132561193.12,
Zapopan,2020,CFDS5,Educación,37500000.00,24577697.41,
Zapopan,2020,CFDS6,Protección Social,570214056.29,623865363.44,
Zapopan,2020,CFDS7,Otros Asuntos Sociales,6050000.00,3642997.61,
Zapopan,2020,CFDE,Desarrollo Económico,14785000.00,10647733.74,
Zapopan,2020,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",14785000.00,10647733.74,
Zapopan,2020,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,
Zapopan,2020,CFDE3,Combustibles y Energía,0.00,0.00,
Zapopan,2020,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Zapopan,2020,CFDE5,Transporte,0.00,0.00,
Zapopan,2020,CFDE6,Comunicaciones,0.00,0.00,
Zapopan,2020,CFDE7,Turismo,0.00,0.00,
Zapopan,2020,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Zapopan,2020,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Zapopan,2020,CFOA,Otras no Clasificadas en Funciones Anteriores,270856371.26,121205305.60,
Zapopan,2020,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,119512122.00,121205305.60,
Zapopan,2020,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Zapopan,2020,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Zapopan,2020,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,151344249.26,0.00,
Zapopan,2020,CFTOTAL,Total del gasto,7567212463.53,7491601789.29,
Acapulco de Juarez,2021,CFG,Gobierno,1763575616.29,1769119003.67,
Acapulco de Juarez,2021,CFG1,Legislación,128984682.16,155295940.19,
Acapulco de Juarez,2021,CFG2,Justicia,1658834.39,1117772.18,
Acapulco de Juarez,2021,CFG3,Coordinación de la Política de Gobierno,673014260.86,560535387.69,
Acapulco de Juarez,2021,CFG4,Relaciones Exteriores,0.00,0.00,
Acapulco de Juarez,2021,CFG5,Asuntos Financieros y Hacendarios,191332115.75,307436842.39,
Acapulco de Juarez,2021,CFG6,Seguridad Nacional,33582621.48,8590959.57,
Acapulco de Juarez,2021,CFG7,Asuntos de Orden Público y de Seguridad Interior,550251268.43,547044111.78,
Acapulco de Juarez,2021,CFG8,Otros Servicios Generales,184751833.22,189097989.87,
Acapulco de Juarez,2021,CFDS,Desarrollo Social,1592243982.49,1704787718.52,
Acapulco de Juarez,2021,CFDS1,Protección Ambiental,438122587.72,369230087.05,
Acapulco de Juarez,2021,CFDS2,Vivienda y Servicios a la Comunidad,808868994.55,997104046.30,
Acapulco de Juarez,2021,CFDS3,Salud,150046914.52,103575658.17,
Acapulco de Juarez,2021,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",21454330.98,32291128.11,
Acapulco de Juarez,2021,CFDS5,Educación,35385853.42,46706271.77,
Acapulco de Juarez,2021,CFDS6,Protección Social,35952834.06,57574060.57,
Acapulco de Juarez,2021,CFDS7,Otros Asuntos Sociales,102412467.24,98306466.55,
Acapulco de Juarez,2021,CFDE,Desarrollo Económico,209843165.90,132326566.84,
Acapulco de Juarez,2021,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",95284451.21,45887157.21,
Acapulco de Juarez,2021,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",33873454.23,23247867.96,
Acapulco de Juarez,2021,CFDE3,Combustibles y Energía,15600000.00,15349678.63,
Acapulco de Juarez,2021,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Acapulco de Juarez,2021,CFDE5,Transporte,4554300.84,2694651.08,
Acapulco de Juarez,2021,CFDE6,Comunicaciones,35453561.08,18134026.93,
Acapulco de Juarez,2021,CFDE7,Turismo,20027966.54,22784508.04,
Acapulco de Juarez,2021,CFDE8,"Ciencia, Tecnología e Innovación",2321432.04,2091368.27,
Acapulco de Juarez,2021,CFDE9,Otras Industrias y Otros Asuntos Económicos,2727999.96,2137308.72,
Acapulco de Juarez,2021,CFOA,Otras no Clasificadas en Funciones Anteriores,286028135.09,342301399.97,
Acapulco de Juarez,2021,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,286028135.09,342301399.97,
Acapulco de Juarez,2021,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Acapulco de Juarez,2021,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Acapulco de Juarez,2021,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Acapulco de Juarez,2021,CFTOTAL,Total del gasto,3851690899.77,3948534689.00,
Aguascalientes,2021,CFG,Gobierno,1673191983.00,1741298431.00,
Aguascalientes,2021,CFG1,Legislación,72982740.00,81100399.00,
Aguascalientes,2021,CFG2,Justicia,38159686.00,39404333.00,
Aguascalientes,2021,CFG3,Coordinación de la Política de Gobierno,96582505.00,109128966.00,
Aguascalientes,2021,CFG4,Relaciones Exteriores,0.00,0.00,
Aguascalientes,2021,CFG5,Asuntos Financieros y Hacendarios,105496775.00,89483805.00,
Aguascalientes,2021,CFG6,Seguridad Nacional,0.00,0.00,
Aguascalientes,2021,CFG7,Asuntos de Orden Público y de Seguridad Interior,837952326.00,838002757.00,
Aguascalientes,2021,CFG8,Otros Servicios Generales,522017951.00,584178171.00,
Aguascalientes,2021,CFDS,Desarrollo Social,1586178712.00,1787790033.00,
Aguascalientes,2021,CFDS1,Protección Ambiental,66830774.00,65921605.00,
Aguascalientes,2021,CFDS2,Vivienda y Servicios a la Comunidad,1301729939.00,1458821003.00,
Aguascalientes,2021,CFDS3,Salud,0.00,0.00,
Aguascalientes,2021,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",43249509.00,38943571.00,
Aguascalientes,2021,CFDS5,Educación,9830002.00,11770390.00,
Aguascalientes,2021,CFDS6,Protección Social,158393108.00,205849637.00,
