Municipio,Año,Código,Activo,Concepto,Aprobado,Devengado,Observaciones
Oaxaca de Juarez,2019,CA59,x,SUBDIRECCIÓN DE AUDITORÍA A OBRA PÚBLICA Y SUMINISTRO,923957.28,1213015.23,x
Oaxaca de Juarez,2019,CA60,x,DIRECCIÓN DE COMUNICACIÓN SOCIAL Y RELACIONES PÚBLICAS,4542546.48,12411694.24,x
Oaxaca de Juarez,2019,CA61,x,SUBDIRECCIÓN DE COMUNICACIÓN,9768894.8,7335912.45,x
Oaxaca de Juarez,2019,CA62,x,SUBDIRECCIÓN DE RELACIONES PÚBLICAS,2478158,2258032.99,x
Oaxaca de Juarez,2019,CA63,x,COORDINACIÓN EJECUTIVA DE MERCADO DE ABASTOS,151250.01,4624612.24,x
Oaxaca de Juarez,2019,CA64,x,DIRECCIÓN DE SISTEMAS DE INFORMACIÓN,170000,5408711.16,x
Oaxaca de Juarez,2019,CA65,x,DIRECCIÓN DE RELACIONES INTERNACIONALES,800000,2738182.23,x
Oaxaca de Juarez,2019,CA66,x,UNIDAD DE TRANSPARENCIA Y ACCESO A LA INFORMACIÓN,132000,727250.81,x
Oaxaca de Juarez,2019,CA67,x,ALCALDÍA MUNICIPAL,5065205.91,5301436.75,x
Oaxaca de Juarez,2019,CA68,x,COMITÉ MUNICIPAL DEL SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,38778634.19,47366802.5,x
Oaxaca de Juarez,2019,CA69,x,INSTITUTO MUNICIPAL DE LA MUJER,11169269,10253128.12,x
Oaxaca de Juarez,2019,CA70,x,AGENCIA DE DONAJÍ,508114.14,698696.59,x
Oaxaca de Juarez,2019,CA71,x,AGENCIA DE PUEBLO NUEVO,749671.53,748121.6,x
Oaxaca de Juarez,2019,CA72,x,AGENCIA DE SAN FELIPE DEL AGUA,497546.98,706973.43,x
Oaxaca de Juarez,2019,CA73,x,AGENCIA DE SAN JUAN CHAPULTEPEC,503814.86,626163.36,x
Oaxaca de Juarez,2019,CA74,x,AGENCIA DE TRINIDAD DE VIGUERA,475762.56,588323.49,x
Oaxaca de Juarez,2019,CA75,x,AGENCIA DE SANTA ROSA PANZACOLA,1050415.49,1145865.48,x
Oaxaca de Juarez,2019,CA76,x,AGENCIA DE MONTOYA,482299.74,602957.05,x
Oaxaca de Juarez,2019,CA77,x,AGENCIA DE CANDIANI,487807.32,574917.46,x
Oaxaca de Juarez,2019,CA78,x,AGENCIA DE CINCO SEÑORES,507647.9,814919.39,x
Oaxaca de Juarez,2019,CA79,x,AGENCIA DE DOLORES,495248.36,560157.05,x
Oaxaca de Juarez,2019,CA80,x,AGENCIA DE GUADALUPE VICTORIA,661279.29,852235.51,x
Oaxaca de Juarez,2019,CA81,x,AGENCIA DE SAN MARTÍN MEXICAPAM DE CÁRDENAS,822712.2,921569.95,x
Oaxaca de Juarez,2019,CA82,x,AGENCIA DE SAN LUIS BELTRÁN,485822.34,680534.81,x
Oaxaca de Juarez,2019,CATOT,x,Total del gasto,1433211829,1620724231,x
Oaxaca de Juarez,2018,CA1,x,PRESIDENCIA MUNICIPAL,12937295.39,22693224.06,x
Oaxaca de Juarez,2018,CA2,x,SINDICATURAS,3747970.91,8260845.66,x
Oaxaca de Juarez,2018,CA3,x,REGIDURÍAS,18431150.34,41140502.71,x
Oaxaca de Juarez,2018,CA4,x,COORDINACIÓN DE GOBIERNO,8564377.11,14235211.24,x
Oaxaca de Juarez,2018,CA5,x,DIRECCIÓN DE GOBIERNO,1608274.38,2284530.82,x
Oaxaca de Juarez,2018,CA6,x,DIRECCIÓN DE PROTECCIÓN CIVIL,4263159.2,5449800.73,x
Oaxaca de Juarez,2018,CA7,x,DIRECCIÓN DE TENENCIA DE LA TIERRA,1342510.55,1800332.24,x
Oaxaca de Juarez,2018,CA8,x,DIR.NOR.CTRL.VIA PUB,2499727,3708001.86,x
Oaxaca de Juarez,2018,CA9,x,COORD. DE FIN. Y ADM,142136660.1,69962670,x
Oaxaca de Juarez,2018,CA10,x,TESORERÍA,25067242.49,25335141.79,x
Oaxaca de Juarez,2018,CA11,x,DIR.ING. Y CTRL FISC,20842759.34,40687544.37,x
Oaxaca de Juarez,2018,CA12,x,DIRECCION DE EGRESOS,7464522.9,10549143.12,x
Oaxaca de Juarez,2018,CA13,x,DIR.PROG.Y CTRL.PRES,4297968.06,124441715.2,x
Oaxaca de Juarez,2018,CA14,x,DIR. DE CONT. GUB.,2377319.45,8529081.37,x
Oaxaca de Juarez,2018,CA15,x,DIR. GRAL. DE ADMIN.,2547167.19,4209613.17,x
Oaxaca de Juarez,2018,CA16,x,DU.REC. HUMANOS,59536896.1,90041704.52,x
Oaxaca de Juarez,2018,CA17,x,DIR.MODER.ADM.GOB.DI,1505951.75,5842410.73,x
Oaxaca de Juarez,2018,CA18,x,DIR.REC.MAT.Y  SERV.G,9271426.2,14960268.19,x
Oaxaca de Juarez,2018,CA19,x,DIR. DE PATRIMONIO,9899764.36,12482731.79,x
Oaxaca de Juarez,2018,CA20,x,COORD.INFRA.DES.URB.,20065028.61,20204040.98,x
Oaxaca de Juarez,2018,CA21,x,DIR.G.D.U.C.HIST.ECO,791179.38,1772395.7,x
Oaxaca de Juarez,2018,CA22,x,DIRECCION DE LICENCIAS,7031072.4,8236456.56,x
Oaxaca de Juarez,2018,CA23,x,DIR.PLAN.URB.Y PROY.,341185.76,876595.94,x
Oaxaca de Juarez,2018,CA24,x,DIR.C.HIST.Y PAT.EDI,2739729.42,4693078.29,x
Oaxaca de Juarez,2018,CA25,x,DIR.ECO.Y SUSTENTAB.,4104805.05,4819067.62,x
Oaxaca de Juarez,2018,CA26,x,DIR. GRAL OBRAS PUB.,4122696.93,7063638.36,x
Oaxaca de Juarez,2018,CA27,x,DIRECCION DE PROYECTOS,8778667.76,10071899.08,x
Oaxaca de Juarez,2018,CA28,x,DIR.LlClT.CTRL.PPTAL,2733789.73,3669567.03,x
Oaxaca de Juarez,2018,CA29,x,DIR. DE CONSTRUCCION,134095515.9,295674985.6,x
Oaxaca de Juarez,2018,CA30,x,COORD.SERV. MUNI.,12432252.04,25741311.93,x
Oaxaca de Juarez,2018,CA31,x,DIR.MAN.CONS.IMG.URB,89290878.7,119840300.1,x
Oaxaca de Juarez,2018,CA32,x,DIR.SIST. DE LIMPIA,143966536.9,182009755.1,x
Oaxaca de Juarez,2018,CA33,x,DIR.MERCADOS  PUB.,24724695.42,26957293.19,x
Oaxaca de Juarez,2018,CA34,x,COORD. DES. SOCIAL,8117949.36,17266459.37,x
Oaxaca de Juarez,2018,CA35,x,DIR.C.EDUC.REC.COMUN,14647477.11,16267798.23,x
Oaxaca de Juarez,2018,CA36,x,DIRECCION DE SALUD,9457065.95,9850830.43,x
Oaxaca de Juarez,2018,CA37,x,DIR. DE LA JUVENTUD,935450.12,1484382.47,x
Oaxaca de Juarez,2018,CA38,x,DIRECCION DEL DEPORTE,1479365.42,1785879.5,x
Oaxaca de Juarez,2018,CA39,x,COM.SEG.PUB. Y VIAL.,20653069.27,8298019.59,x
Oaxaca de Juarez,2018,CA40,x,COMISARÍA SEGU.PUB.,143047774.3,195082255.5,x
Oaxaca de Juarez,2018,CA41,x,COMISARÍA DE VIALIDAD,56648399.6,69432485.09,x
Oaxaca de Juarez,2018,CA42,x,COORD.CULT.TUR.Y ECO,12757870.09,20120745.16,x
Oaxaca de Juarez,2018,CA43,x,DIR.GRAL D.L CULTURA,729478.23,1827194.57,x
Oaxaca de Juarez,2018,CA44,x,DIR.IDEN.CU.CONV.SOC,7900942.24,5189167.63,x
Oaxaca de Juarez,2018,CA45,x,DIRECCION DE LAS ARTES,731486.78,1051332.58,x
Oaxaca de Juarez,2018,CA46,x,DIR.GRAL DE TURISMO,695823.11,7593935.82,x
Oaxaca de Juarez,2018,CA47,x,DIR.HOSPlT.CAP.S.TUR,896071.03,1469803.33,x
Oaxaca de Juarez,2018,CA48,x,DIR.PROM.TURÍSTICA,858037.99,1387039.41,x
Oaxaca de Juarez,2018,CA49,x,DIR.GRAL DE ECONOMIA,306290.01,4230709.39,x
Oaxaca de Juarez,2018,CA50,x,DIR.CULT.EMPRESARIAL,920302.51,1505669.92,x
Oaxaca de Juarez,2018,CA51,x,DIR.COMP.Y DES.ECON.,650995.6,2191268.39,x
Oaxaca de Juarez,2018,CA52,x,SEC. DEL AYUNTAMIENT,12759256.08,19464558.58,x
Oaxaca de Juarez,2018,CA53,x,SECRETARÍA TÉCNICA,6783286.95,13984853.28,x
Oaxaca de Juarez,2018,CA54,x,CONSEJERÍA JURIDICA,10457738.21,14760054.52,x
Oaxaca de Juarez,2018,CA55,x,CONTRALORIA  MUNICIPAL,3476848.28,7166307.59,x
Oaxaca de Juarez,2018,CA56,x,DIR.AUD.CONT.FIN.SOC,1369707.1,2076534.65,x
Oaxaca de Juarez,2018,CA57,x,DIR.RESP. Y SIT. PAT,823759.71,1335077.53,x
Oaxaca de Juarez,2018,CA58,x,DIR.AUD.OBRA PUB. Y,787299.16,1197539.4,x
Oaxaca de Juarez,2018,CA59,x,DIR.COMUNIC. SOCIAL,13102545.78,20346944.19,x
Oaxaca de Juarez,2018,CA60,x,DIR. DE REL.PUBLICAS,1995344.68,10471176.97,x
Oaxaca de Juarez,2018,CA61,x,PROCU. DE VINC. SOC.,5485257.39,15620678.67,x
Oaxaca de Juarez,2018,CA62,x,ALCALDÍA MUNICIPAL,4189639.31,4911750.22,x
Oaxaca de Juarez,2018,CA63,x,JUNTA DE ARBITRAJE,0,1950,x
Oaxaca de Juarez,2018,CA64,x,DIRECCIÓN DE PENSIONES,0,9906424.92,x
Oaxaca de Juarez,2018,CA65,x,Dirección General DIF,36284606.76,38926880.64,x
Oaxaca de Juarez,2018,CA66,x,INST.MUN.DE LA MUJER,10867966.28,10838321.28,x
Oaxaca de Juarez,2018,CA67,x,INST. MUNICIPAL DE V,3500000,5163196.04,x
Oaxaca de Juarez,2018,CA68,x,AGENCIA DE DONAJÍ,378700.38,563788.14,x
Oaxaca de Juarez,2018,CA69,x,AGENCIA DE PUEBLO NUEVO,438706.04,933157.7,x
Oaxaca de Juarez,2018,CA70,x,AGENCIA DE SAN FELIPE DEL AGUA,368133.22,568525.35,x
Oaxaca de Juarez,2018,CA71,x,AGENCIA DE SAN JUAN CHAPULTEPEC,374401.1,678151.75,x
Oaxaca de Juarez,2018,CA72,x,AGENCIA DE TRINIDAD DE VIGUERA,346348.8,535099.33,x
Oaxaca de Juarez,2018,CA73,x,AGENCIA DE SANTA ROSA PANZACOLA,385118.2,1135557.95,x
Oaxaca de Juarez,2018,CA74,x,AGENCIA DE MONTOYA,352885.98,543895.27,x
Oaxaca de Juarez,2018,CA75,x,AGENCIA DE CANDIANI,358393.56,520688.66,x
Oaxaca de Juarez,2018,CA76,x,AGENCIA DE CINCO SEÑORES,378234.14,711054.51,x
Oaxaca de Juarez,2018,CA77,x,AGENCIA DE DOLORES,365834.6,767534.88,x
Oaxaca de Juarez,2018,CA78,x,AGENCIA DE GUADALUPE VICTORIA,411982.78,818589.28,x
Oaxaca de Juarez,2018,CA79,x,AGENCIA DE SAN MARTÍN MEXICAPAM DE CÁRDENAS,346124.34,946076.22,x
Oaxaca de Juarez,2018,CA80,x,AGENCIA DE SAN LUIS BELTRÁN,356408.58,644784.5,x
Oaxaca de Juarez,2018,CA81,x,DIR.AGEN. Y COLONIAS,2421834.21,2990641.22,x
Oaxaca de Juarez,2018,CATOT,x,Total del gasto,1194160387,1772809629,x
Othon P. Blanco,2021,CA1,x,H. CABILDO,20538868.65,18629559.5,x
Othon P. Blanco,2021,CA2,x,PRESIDENCIA,5601871.25,6880457.37,x
Othon P. Blanco,2021,CA3,x,SECRETARÍA PARTICULAR,6868970.98,3904477.24,x
Othon P. Blanco,2021,CA4,x,DIRECCIÓN DE PARTICIPACIÓN CIUDADANA,2791998.08,2705722.46,x
Othon P. Blanco,2021,CA5,x,COORDINACIÓN DE RELACIONES PÚBLICAS,1163024.7,1168238.86,x
Othon P. Blanco,2021,CA6,x,SECRETARÍA GENERAL,16049546.62,15525209.46,x
Othon P. Blanco,2021,CA7,x,DIRECCIÓN DE GOBIERNO Y RÉGIMEN INTERIOR,899831.52,664054.66,x
Othon P. Blanco,2021,CA8,x,DIRECCIÓN DE OFICIALÍAS Y REGISTRO CIVIL,5323104.51,5017413.5,x
Othon P. Blanco,2021,CA9,x,COORDINACIÓN MUNICIPAL DE PROTECCIÓN CIVIL,9071887.66,9666546.8,x
Othon P. Blanco,2021,CA10,x,DIRECCIÓN DE PROCESO LEGISLATIVO,1423920.94,1107436.54,x
Othon P. Blanco,2021,CA11,x,"COORDINACIÓN DE ALCALDÍAS, DELEGACIONES Y SUBDELEGACIONES",5977148.05,5097200.47,x
Othon P. Blanco,2021,CA12,x,ALCALDÍA DE NICOLÁS BRAVO,4533357.62,4362000.82,x
Othon P. Blanco,2021,CA13,x,ALCALDÍA DE CERRO DE LAS FLORES,1289101.49,1087418.5,x
Othon P. Blanco,2021,CA14,x,ALCALDÍA DE DOS AGUADAS,1314367.92,963872.95,x
Othon P. Blanco,2021,CA15,x,ALCALDÍA DE JAVIER ROJO GÓMEZ,2341676.5,2173365.71,x
Othon P. Blanco,2021,CA16,x,ALCALDÍA DE CALDERITAS,2388814.52,2366218.58,x
Othon P. Blanco,2021,CA17,x,ALCALDÍA DE MAHAHUAL,2164200.93,1719794.48,x
Othon P. Blanco,2021,CA18,x,DEPARTAMENTO DE PANTEONES Y FUNERARIA,4822268.03,4621273.77,x
Othon P. Blanco,2021,CA19,x,"SISTEMA MUNICIPAL DE PROTECCIÓN INTEGRAL DE NIÑAS, NIÑOS Y ADOLESCENTES",1126909.49,1012035.29,x
Othon P. Blanco,2021,CA20,x,COORDINACIÓN DEL PROGRAMA PROSPERA,2005005.98,1721492.43,x
Othon P. Blanco,2021,CA21,x,"DIRECCIÓN DE BOMBEROS, RESCATE, EMERGENCIAS MÉDICAS Y DESASTRES",10201074.13,11103663.6,x
Othon P. Blanco,2021,CA22,x,COORDINACIÓN DE RASTROS,2310621.45,2124973.49,x
Othon P. Blanco,2021,CA23,x,COORDINACIÓN DE MERCADOS,2560752.87,1792244.81,x
Othon P. Blanco,2021,CA24,x,MERCADO IGNACIO MANUEL ALTAMIRANO,1438296.84,1365844.18,x
Othon P. Blanco,2021,CA25,x,MERCADO LÁZARO CARDENAS,2030241.25,1526094.34,x
Othon P. Blanco,2021,CA26,x,MERCADO ANDRÉS QUINTANA ROO,1198877.79,1301558.85,x
Othon P. Blanco,2021,CA27,x,MERCADO 5 DE ABRIL,850861.99,860160.71,x
Othon P. Blanco,2021,CA28,x,TESORERÍA MUNICIPAL,5079599.42,3202902.69,x
Othon P. Blanco,2021,CA29,x,DIRECCIÓN DE INGRESOS,19596999.32,28653467.21,x
Othon P. Blanco,2021,CA30,x,DIRECCIÓN DE EGRESOS,70526704.62,94484542.02,x
Othon P. Blanco,2021,CA31,x,DIRECCIÓN DE CONTABILIDAD Y CUENTA PÚBLICA,4020904.69,5083488.79,x
Othon P. Blanco,2021,CA32,x,"DIRECCIÓN DE FISCALIZACIÓN, INSPECCIÓN DE HORARIOS Y COMERCIO EN LA VÍA PÚBLICA",8589342.07,8181421,x
Othon P. Blanco,2021,CA33,x,DIRECCIÓN DE CONTROL PRESUPUESTAL,2628521.04,2514597.42,x
Othon P. Blanco,2021,CA34,x,DIRECCIÓN DE CATASTRO,4367223.89,4630468.35,x
Othon P. Blanco,2021,CA35,x,DIRECCIÓN JURÍDICA HACENDARIA,454798.5,546518.09,x
Othon P. Blanco,2021,CA36,x,OFICIALÍA MAYOR,18982210.8,20135671.51,x
Othon P. Blanco,2021,CA37,x,DIRECCIÓN DE RECURSOS HUMANOS,44699374.11,9463478.28,x
Othon P. Blanco,2021,CA38,x,DIRECCIÓN DE PROFESIONALIZACIÓN Y CAPACITACIÓN,1877090.01,1897151.04,x
Othon P. Blanco,2021,CA39,x,DIRECCIÓN DE SERVICIOS GENERALES,28995051.38,29049563.7,x
Othon P. Blanco,2021,CA40,x,DIRECCIÓN DE RECURSOS MATERIALES,5552654.26,5309429.37,x
Othon P. Blanco,2021,CA41,x,DIRECCIÓN DE PATRIMONIO MUNICIPAL,2552775.06,2715780.8,x
Othon P. Blanco,2021,CA42,x,CONTRALORIA  MUNICIPAL,5371816.79,4660682.08,x
Othon P. Blanco,2021,CA43,x,DIRECCIÓN DE PLANEACIÓN MUNICIPAL,2372978.41,1900636.08,x
Othon P. Blanco,2021,CA44,x,ZOOLOGICO PAYO OBISPO,10475258.7,10227718.43,x
Othon P. Blanco,2021,CA45,x,DIRECCIÓN GENERAL DE DESARROLLO SOCIAL,2408050.87,2183815.9,x
Othon P. Blanco,2021,CA46,x,DIRECCIÓN DE EDUCACIÓN,5030289.36,4907277.6,x
Othon P. Blanco,2021,CA47,x,DIRECCIÓN DE CULTURA Y LAS ARTES,2653026,2669332.29,x
Othon P. Blanco,2021,CA48,x,DIRECCIÓN DE SALUD,5905255.51,5088890.44,x
Othon P. Blanco,2021,CA49,x,DIRECCIÓN DE PARQUES HABITAT,7740339.64,7428751.17,x
Othon P. Blanco,2021,CA50,x,DIRECCIÓN DE DESARROLLO TURÍSTICO,3826006.72,3371438.14,x
Othon P. Blanco,2021,CA51,x,DIRECCIÓN DE DESARROLLO RURAL,4597830.39,4143782.42,x
Othon P. Blanco,2021,CA52,x,DIRECCIÓN GENERAL DE DESARROLLO URBANO Y MEDIO AMBIENTE Y ECOLOGÍA,5917530.77,4998324.68,x
Othon P. Blanco,2021,CA53,x,"DIRECCIÓN DE DESARROLLO URBANO, OBRAS PÚBLICAS Y MEDIO AMBIENTE",102390.87,452121.29,x
Othon P. Blanco,2021,CA54,x,DIRECCIÓN DE MEDIO AMBIENTE Y ECOLOGÍA,4862387.29,5227984.56,x
Othon P. Blanco,2021,CA55,x,COORDINACIÓN JURÍDICA,84798.5,153759.45,x
Othon P. Blanco,2021,CA56,x,DIRECCIÓN GENERAL DE OBRAS PÚBLICAS,175619507.7,174889968,x
Othon P. Blanco,2021,CA57,x,DIRECCIÓN ADMINISTRATIVA DE OBRAS PÚBLICAS,2171795.52,2595872.56,x
Othon P. Blanco,2021,CA58,x,DIRECCIÓN DE CONSTRUCCIÓN,965111.37,3657442.73,x
Othon P. Blanco,2021,CA59,x,DIRECCIÓN TÉCNICA,575022.54,1831809.25,x
Othon P. Blanco,2021,CA60,x,DIRECCIÓN GENERAL DE SERVICIOS PÚBLICOS MUNICIPALES,15190025.81,13689749.26,x
Othon P. Blanco,2021,CA61,x,COORDINACIÓN DEL TALLER,85000,1575046.52,x
Othon P. Blanco,2021,CA62,x,COORDINACIÓN DE IMAGEN URBANA,40662439.55,40521424.49,x
Othon P. Blanco,2021,CA63,x,COORDINACIÓN DE ALUMBRADO PÚBLICO Y EFICIENCIA ENERGETICA,80265111.45,82684251.18,x
Othon P. Blanco,2021,CA64,x,DEPARTAMENTO DE RECOLECCIÓN Y RELLENO SANITARIO,56172479.87,62148978.99,x
Othon P. Blanco,2021,CA65,x,DIRECCIÓN GENERAL DE SEGURIDAD PÚBLICA Y TRÁNSITO MUNICIPAL,7472820.11,18510924.89,x
Othon P. Blanco,2021,CA66,x,DIRECCIÓN DE LA POLICÍA PREVENTIVA Y TRÁNSITO MUNICIPAL DE SEGURIDAD PÚBLICA,53199115.95,39648900.64,x
Othon P. Blanco,2021,CA67,x,DIRECCIÓN ADMINISTRATIVA DE LA POLICÍA MUNICIPAL PREVENTIVA,17500,24999.34,x
Othon P. Blanco,2021,CA68,x,DIRECCIÓN DE ASUNTOS JURÍDICOS,4496119.25,3553319.54,x
Othon P. Blanco,2021,CA69,x,DIRECCIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN,5242849.89,5043949.89,x
Othon P. Blanco,2021,CA70,x,SISTEMA DIF MUNICIPAL,13678935.6,12339106.72,x
Othon P. Blanco,2021,CA71,x,INSTITUTO MUNICIPAL DE ATENCIÓN A LA JUVENTUD,2990896.82,2845644.79,x
Othon P. Blanco,2021,CA72,x,INSTITUTO MUNICIPAL DE ECONOMÍA SOCIAL,3214113.85,2548842.64,x
Othon P. Blanco,2021,CA73,x,DIRECCIÓN DE ECONOMÍA,228917.65,318708.94,x
Othon P. Blanco,2021,CA74,x,COORDINACIÓN GENERAL DEL SARE,1376533.76,1628197.22,x
Othon P. Blanco,2021,CA75,x,INSTITUTO MUNICIPAL DE CULTURA FISICA Y DEPORTE,8847469.88,8746638.89,x
Othon P. Blanco,2021,CA76,x,INSTITUTO MUNICIPAL PARA LA IGUALDAD ENTRE MUJERES Y HOMBRES,1143282.38,1049009.23,x
Othon P. Blanco,2021,CA77,x,DIRECCIÓN DE COMUNICACIÓN SOCIAL,4064955.84,3689637.67,x
Othon P. Blanco,2021,CA78,x,SECRETARÍA TÉCNICA,1442389.63,690504.87,x
Othon P. Blanco,2021,CA79,x,UNIDAD DE VINCULACIÓN PARA LA TRANSPARENCIA Y ACCESO A LA INFORMACIÓN PÚBLICA,1121052.83,1041157.47,x
Othon P. Blanco,2021,CA80,x,COMITÉ DEL CARNAVAL,0,0,x
Othon P. Blanco,2021,CA81,x,COMITÉ DE LA FERIA,3000000,29427.28,x
Othon P. Blanco,2021,CA82,x,UNIDAD DE MEJORA REGULATORIA,0,97995.16,x
Othon P. Blanco,2021,CATOT,x,Total del gasto,880801258,869152832.4,x
Othon P. Blanco,2020,CA1,x,H. CABILDO,19613935.29,21203269.76,x
Othon P. Blanco,2020,CA2,x,PRESIDENCIA,5229869.36,5225117.27,x
Othon P. Blanco,2020,CA3,x,SECRETARÍA PARTICULAR,6606938.77,6236592.89,x
Othon P. Blanco,2020,CA4,x,DIRECCIÓN DE PARTICIPACIÓN CIUDADANA,3446616.91,2971068.92,x
Othon P. Blanco,2020,CA5,x,COORDINACIÓN DE RELACIONES PÚBLICAS,1135142.65,1535730.35,x
Othon P. Blanco,2020,CA6,x,SECRETARÍA GENERAL,19612078.31,14266139.18,x
Othon P. Blanco,2020,CA7,x,DIRECCIÓN DE GOBIERNO Y RÉGIMEN INTERIOR,823135.85,1217003.24,x
Othon P. Blanco,2020,CA8,x,DIRECCIÓN DE OFICIALÍAS Y REGISTRO CIVIL,5585390.15,4866733.06,x
Othon P. Blanco,2020,CA9,x,COORDINACIÓN MUNICIPAL DE PROTECCIÓN CIVIL,8367717.82,8556155.82,x
Othon P. Blanco,2020,CA10,x,DIRECCIÓN DE PROCESO LEGISLATIVO,1202963.86,1434760.21,x
Othon P. Blanco,2020,CA11,x,"COORDINACIÓN DE ALCALDÍAS, DELEGACIONES Y SUBDELEGACIONES",7937635.57,5761501.75,x
Othon P. Blanco,2020,CA12,x,ALCALDÍA DE NICOLÁS BRAVO,4043748.89,4067649.55,x
Othon P. Blanco,2020,CA13,x,ALCALDÍA DE CERRO DE LAS FLORES,832329.03,1105339.47,x
Othon P. Blanco,2020,CA14,x,ALCALDÍA DE DOS AGUADAS,856883.41,947050.08,x
Othon P. Blanco,2020,CA15,x,ALCALDÍA DE JAVIER ROJO GÓMEZ,2011273.69,2145319.59,x
Othon P. Blanco,2020,CA16,x,ALCALDÍA DE CALDERITAS,1941752.89,2113104.02,x
Othon P. Blanco,2020,CA17,x,ALCALDÍA DE MAHAHUAL,1071399.92,1553713.1,x
Othon P. Blanco,2020,CA18,x,DEPARTAMENTO DE PANTEONES Y FUNERARIA,4996599.82,4327907.2,x
Othon P. Blanco,2020,CA19,x,"SISTEMA MUNICIPAL DE PROTECCIÓN INTEGRAL DE NIÑAS, NIÑOS Y ADOLESCENTES",1206472.86,1262593.51,x
Othon P. Blanco,2020,CA20,x,COORDINACIÓN DEL PROGRAMA PROSPERA,1990667.77,1868192.66,x
Othon P. Blanco,2020,CA21,x,"DIRECCIÓN DE BOMBEROS, RESCATE, EMERGENCIAS MÉDICAS Y DESASTRES",10517660.65,10037988.96,x
Othon P. Blanco,2020,CA22,x,COORDINACIÓN DE RASTROS,1900520.05,2543176.2,x
Othon P. Blanco,2020,CA23,x,COORDINACIÓN DE MERCADOS,2499799.16,2516665.53,x
Othon P. Blanco,2020,CA24,x,MERCADO IGNACIO MANUEL ALTAMIRANO,1369532.35,1246771.04,x
Othon P. Blanco,2020,CA25,x,MERCADO LÁZARO CARDENAS,1484604.95,1316496.1,x
Othon P. Blanco,2020,CA26,x,MERCADO ANDRÉS QUINTANA ROO,1054613.05,1025583.39,x
Othon P. Blanco,2020,CA27,x,MERCADO 5 DE ABRIL,737855.96,705127.14,x
Othon P. Blanco,2020,CA28,x,TESORERÍA MUNICIPAL,5921014.99,3502433.39,x
Othon P. Blanco,2020,CA29,x,DIRECCIÓN DE INGRESOS,23528105.23,25493219.17,x
Othon P. Blanco,2020,CA30,x,DIRECCIÓN DE EGRESOS,84776540.37,68483415.7,x
Othon P. Blanco,2020,CA31,x,DIRECCIÓN DE CONTABILIDAD Y CUENTA PÚBLICA,4529583.06,4577753.28,x
Othon P. Blanco,2020,CA32,x,"DIRECCIÓN DE FISCALIZACIÓN, INSPECCIÓN DE HORARIOS Y COMERCIO EN LA VÍA PÚBLICA",8785637.65,7809589.46,x
Othon P. Blanco,2020,CA33,x,DIRECCIÓN DE CONTROL PRESUPUESTAL,2360785.1,2671746.08,x
Othon P. Blanco,2020,CA34,x,DIRECCIÓN DE CATASTRO,4101595.42,4020489.31,x
Othon P. Blanco,2020,CA35,x,OFICIALÍA MAYOR,23268701.4,29026857.7,x
Othon P. Blanco,2020,CA36,x,DIRECCIÓN DE RECURSOS HUMANOS,39498341.49,39276480.79,x
Othon P. Blanco,2020,CA37,x,DIRECCIÓN DE PROFESIONALIZACIÓN Y CAPACITACIÓN,1919752.4,2065738.73,x
Othon P. Blanco,2020,CA38,x,DIRECCIÓN DE SERVICIOS GENERALES,29237094.99,26293349.72,x
Othon P. Blanco,2020,CA39,x,DIRECCIÓN DE RECURSOS MATERIALES,6434335.21,6814334.37,x
Othon P. Blanco,2020,CA40,x,DIRECCIÓN DE PATRIMONIO MUNICIPAL,3912957.99,2630751.65,x
Othon P. Blanco,2020,CA41,x,CONTRALORIA  MUNICIPAL,5408405.93,5084683.32,x
Othon P. Blanco,2020,CA42,x,DIRECCIÓN DE PLANEACIÓN MUNICIPAL,2716745.46,2095120.61,x
Othon P. Blanco,2020,CA43,x,ZOOLOGICO PAYO OBISPO,11427514.32,10186522.3,x
Othon P. Blanco,2020,CA44,x,DIRECCIÓN GENERAL DE DESARROLLO SOCIAL,2565084.05,2912945.71,x
Othon P. Blanco,2020,CA45,x,DIRECCIÓN DE EDUCACIÓN,5275245.55,4844570.43,x
Othon P. Blanco,2020,CA46,x,DIRECCIÓN DE CULTURA Y LAS ARTES,3541884.97,2930025.91,x
Othon P. Blanco,2020,CA47,x,DIRECCIÓN DE SALUD,6227008.65,5326155.78,x
Othon P. Blanco,2020,CA48,x,DIRECCIÓN DE PARQUES HABITAT,7736198.72,6947943.06,x
Othon P. Blanco,2020,CA49,x,DIRECCIÓN DE DESARROLLO TURÍSTICO,4020169.31,4019491.54,x
Othon P. Blanco,2020,CA50,x,DIRECCIÓN DE DESARROLLO RURAL,4869587.29,4276200.12,x
Othon P. Blanco,2020,CA51,x,DIRECCIÓN GENERAL DE DESARROLLO URBANO Y MEDIO AMBIENTE Y ECOLOGÍA,4348330.85,4849770.17,x
Othon P. Blanco,2020,CA52,x,DIRECCIÓN DE DESARROLLO URBANO,1009472.86,1218221.43,x
Othon P. Blanco,2020,CA53,x,DIRECCIÓN DE MEDIO AMBIENTE Y ECOLOGÍA,8201421.38,5651640.87,x
Othon P. Blanco,2020,CA54,x,DIRECCIÓN GENERAL DE OBRAS PÚBLICAS,183057011.3,171261974.4,x
